,SMILES,UMAP_0,UMAP_1,global_cluster
2822,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,-2.3369694,3.0772045,-1
2823,CC(C)(C)NSC1=NC2=CC=CC=C2S1,-2.3764386,2.9771233,-1
2824,C1CCC(CC1)N(C2CCCCC2)SC3=NC4=CC=CC=C4S3,-2.471782,3.1596084,-1
2825,CCN(CC)C(=S)SC1=NC2=CC=CC=C2S1,-2.482089,2.8878057,-1
2826,C1=CC=C2C(=C1)N=C(S2)CN,-2.4273398,3.0108857,-1
2827,C1=CC=C2C(=C1)N=C(S2)CCN,-2.2811425,2.9753551,-1
2828,CC(C)N(C(C)C)SC1=NC2=CC=CC=C2S1,-2.5259738,3.0492036,-1
2829,CN(C)CCSC1=NC2=CC=CC=C2S1,-2.4574,3.0495145,-1
2830,CC(=CCNC1=NC=NC2=C1NC=N2)CO,-2.394651,4.1774154,-1
2831,CC(=CCNC1=NC=NC2=C1NC=N2)C,-2.3492599,4.3889136,-1
2832,C1=NC(=C2C(=N1)N(C=N2)CC=C(CO)CO)N,-1.3329175,4.986731,-1
2833,CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,10.090538,1.552372,-1
2834,C(CF)N(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,9.622379,1.6891708,-1
2835,CS,9.906941,0.8481466,160
2836,C[SH2+],9.839503,0.6753214,191
2837,CP,10.031072,1.0599376,-1
2838,CC1=CCC(CC1)C(=C)C,3.950369,8.23758,-1
2839,CC1=CCC(=CC1)C(C)C,3.0064826,6.7425175,3030
2840,CC1=CCC(CC1)C(=CCC=C(C)C)C,4.2046866,8.053398,-1
2841,CC1=CCCC(=CCC(CC1)C(=C)C)C,3.8135524,8.131058,-1
2842,CCC(C)CCC=C(C)C,9.40488,-0.5139928,-1
2843,CC1CCC(=CC1)C(C)C,3.5085943,7.2866907,-1
2844,C(#N)C(=C(C#N)N)N,7.243768,0.11344285,73
2845,C(C(C(C(C(CBr)O)O)O)O)Br,10.031615,1.7180451,633
2846,CCOC(=O)C=CC(=O)OCC,7.2748604,-0.50373363,-1
2847,C=CCOC(=O)C=CC(=O)OCC=C,7.25601,-0.11588644,-1
2848,CCCCOC(=O)C=CC,7.2682576,0.068681546,-1
2849,CC(C)OC(=O)C=CC(=O)OC(C)C,7.5469513,0.1982957,-1
2850,CCCCOC(=O)C=CC(=O)O,7.159603,-0.11133999,-1
2851,C1CCC2=NCCCN2CC1,2.2448637,5.363567,-1
2852,C1CCCN(CC1)C2=NCCCCC2,2.3915362,5.289076,-1
2853,CC1CCCCC2=NCCCN12,2.712706,5.015074,-1
2854,C(C(=O)[O-])(Cl)Cl,8.290787,0.8386356,-1
2855,C(C(=O)OCl)(Cl)Cl,7.9678445,0.7596233,-1
2856,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,-1.3050203,5.564296,-1
2857,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O,-2.2171845,0.40904135,-1
2858,C1=C(C=C(C(=C1Cl)O)Cl)[N+](=O)[O-],-2.1110168,0.48185024,-1
2859,C1=C(C=C(C(=C1[N+](=O)[O-])O)Cl)Cl,-2.154305,0.50411916,-1
2860,C1=CC(=C(C=C1N=O)Cl)O,-0.23636286,0.8653511,-1
2861,C1=C(C(=CC(=C1Cl)O)Cl)[N+](=O)[O-],-2.1881292,0.74230313,-1
2862,C1=C(C=C(C(=C1F)O)Cl)[N+](=O)[O-],-2.084105,0.46450275,-1
2863,C1=C(C(=CC(=C1Cl)O)F)[N+](=O)[O-],-2.0107553,0.72919387,-1
2864,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,-0.27409193,-0.5996316,1049
2865,CCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,0.17494255,-0.8560595,3805
2866,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,-0.11012037,-0.8488146,-1
2867,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,0.4640259,-1.0082489,3203
2868,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,-0.13964711,-0.7138624,-1
2869,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,-0.21437362,-0.84500384,-1
2870,C1C(C(=O)NO1)N,4.0686955,6.9359345,-1
2871,CCCCCCCCP(=O)(O)O,9.294783,0.80261296,-1
2872,CCCCSP(=O)(SCCCC)SCCCC,9.424588,1.2372234,-1
2873,CCCSP(=O)(C)SCCC,9.476009,0.9587634,-1
2874,CCN(CC)C(=O)C1=CC=CC(=C1)C,2.9880245,-0.06657628,-1
2875,CCN(CC)C(=O)C1=CC=CC=C1,4.1173353,-0.34570462,-1
2876,C1CCN(CC1)C(=O)C2=CC=CC=C2,3.9937148,3.3067515,3973
2877,CN(C)C(=O)C1=CC=CC=C1,3.8116894,-0.978301,-1
2878,C1CCCN(CC1)C(=O)C2=CC=CC=C2,3.8804488,3.1136606,-1
2879,CCNC(=O)C1=CC=CC(=C1)C,2.861109,0.32146105,-1
2880,CCN(CC)C(=O)C1=CC=CC=C1C,2.5215688,0.2852914,5341
2881,CN1CCN(CC1)C(=O)C2=CC=CC=C2,4.0950027,3.6418672,-1
2882,CC1=CC=C(C=C1)C(=O)N(C)C,2.5978599,-0.29317695,-1
2883,CS(=O)(=O)OCC(C(COS(=O)(=O)C)O)O,9.010844,1.7561657,-1
2884,C1=CC(=C(C(=C1)O)O)C(=O)O,-0.21775553,1.0817913,-1
2885,C1=CC(=C(C=C1O)C(=O)O)O,-0.01606782,0.5765686,-1
2886,C1=CC(=C(C=C1O)C(=O)O)[O-],-0.7018424,0.78255534,1577
2887,C1=CC(=C(C(=C1)O)O)C=O,-0.7588384,0.5987009,-1
2888,C1=CC(=C(C(=C1C(=O)O)O)O)O,-0.21494965,0.9385524,-1
2889,C1=CC(=C(C(=C1)O)[O-])C(=O)O,-0.14952756,1.2846805,-1
2890,CC(C)C1=C(C(=C(C=C1)C(=O)O)O)[O-],-0.45602623,0.4456482,-1
2891,C1=CC(=C(C=C1C(=O)O)O)C(=O)O,-0.08684502,0.74532807,5213
2892,C1=CC(=C(C(=C1C(=O)O)O)O)C(=O)O,-0.51048285,1.0291027,-1
2893,CCCCCCCC=CC(=O)O,8.905404,-0.5462688,-1
2894,CCCCCCCCC=CC(=O)O,8.991936,-0.5519793,-1
2895,CC1=CC(=O)C(C(=O)O1)C(=O)C,3.1759644,7.8263807,-1
2896,CCC1C(=O)C=C(OC1=O)C,3.377394,7.421674,-1
2897,CN(C)C1=CC=C(C=C1)CN,2.9102077,-0.06399341,-1
2898,CCN(CC)C1=CC=C(C=C1)C,3.3793619,-0.25604317,-1
2899,CN(C)C1=CC=C(C=C1)C=C2C=CC=C2,1.9158016,-1.4606388,-1
2900,CN(C)C1=CC=C(C=C1)C=C(C#N)C#N,1.9615529,-1.5700035,-1
2901,CCN(CC)C1=CC=C(C=C1)C#N,2.795528,-0.14092642,-1
2902,CN(C)C1=CC=C(C=C1)C#N,2.5369523,-0.19064514,-1
2903,CCN(CCC#N)C1=CC=CC(=C1)C,3.4524722,0.28455457,-1
2904,CCN(CC)C1=CC=C(C=C1)C=C,2.566136,-1.0801092,-1
2905,CC(=O)N(C)C,7.5317116,1.0894327,-1
2906,CN(C)C(=O)[CH],7.7628865,1.4676979,922
2907,CCC(=O)C1=CC2=C(C=C1)C=C(C=C2)N(C)C,1.5860952,-0.058575675,-1
2908,CN(C)C1=CC2=C(C=C1)C=C(C=C2)C(=O)C=C,1.052946,-0.42269102,-1
2909,CN(C)C1=CC=C(C2=CC=CC=C21)C=O,-1.0006026,1.3260756,-1
2910,CN(C)C1=CC2=C(C=C1)C=C(C=C2)C=O,-0.6283641,0.73615664,-1
2911,CC(=O)C1=CC2=C(C=C1)C=C(C=C2)N(C)C,1.0205983,0.112414315,-1
2912,CN(C)C=O,8.390061,0.7100803,-1
2913,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,3.3736994,0.73751575,-1
2914,CC1=C(SC=CO1)C(=O)NC2=CC=CC=C2,3.3860092,0.4958887,-1
2915,CC1=C(OCCS1)C(=O)NC2=CC=CC=C2,3.5479548,0.42993408,-1
2916,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,0.036000624,6.516137,-1
2917,C1CC1C#CC2(C3=CC=CC=C3NC(=O)O2)C(F)(F)F,1.1514226,7.490197,-1
2918,CCOC(=O)C1=C(NC(=C1C)C(=O)OCC)C=O,-0.09655602,2.5577228,-1
2919,CCOC(=O)C1=C(NC(=C1C)C(=O)O)C,-0.7272233,2.5832264,4920
2920,CCOC(=O)C1=C(NC(=C1C)C(=O)OCC)C,-0.3210918,2.3868017,-1
2921,CCOC(=O)C1=C(C(=C(N1)C)C(=O)C)C,-0.54171425,2.749266,-1
2922,CCC1=C(C(=C(N1)C(=O)O)C)C(=O)OC,-0.6259871,2.35616,-1
2923,CCOC(=O)C1=C(C(=C(N1)C)C(=O)O)C,-0.57661474,2.6146233,-1
2924,CC1=C(NC(=C1C(=O)C)C)C(=O)OC(C)(C)C,-0.8476979,2.551426,4562
2925,CS(=O)C,8.893924,1.4212276,-1
2926,CS(=O)[CH2-],8.925598,1.1921167,728
2927,CN(C)CCO,8.498785,2.9728088,-1
2928,CCN(CC)CCO,8.459103,3.0258996,-1
2929,C[N+](C)(C)CCO,9.719477,1.7036418,-1
2930,CN(CCO)CCO,8.579028,2.9988973,-1
2931,CCN(CCO)CCO,8.546565,3.1537302,-1
2932,CCCCOC(=O)CCC(=O)OCCCC,7.387385,0.5543637,-1
2933,CCOC(=O)CCC(=O)OCC,6.711745,0.92582345,-1
2934,CC(C)OC(=O)CCC(=O)OC(C)C,7.460232,1.2179655,800
2935,CCOC(=O)CCC(=O)OC,7.0038285,1.2663592,-1
2936,CC(C)COC(=O)CCC(=O)OCC(C)C,7.266882,1.0869957,-1
2937,CCCOC(=O)CCC(=O)OCCC,7.0856867,0.52155,-1
2938,CCOC(=O)CCC(=O)OCCC(C)C,7.215287,1.1429658,-1
2939,CCOC(=O)CC(C)C(=O)OCC,7.1888037,1.1733645,-1
2940,C1CCN(CC1)C(=S)SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],-2.2403204,0.087048665,-1
2941,C1CN1SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],-2.3688445,0.32204965,-1
2942,C1CCN(CC1)SC2=CC=CC=C2[N+](=O)[O-],-2.332821,0.36782327,-1
2943,C1CCN(CC1)SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],-2.2467072,0.18062696,-1
2944,C1=CC=C(C=C1)NC2=CC=CC=C2,1.6544794,1.7823455,-1
2945,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC3=CC=CC=C3,1.9283268,1.728901,-1
2946,C=CCNC1=CC=CC=C1,3.592903,-0.025873356,-1
2947,C1=CC=C(C=C1)NC2=CC=CC(=C2)N,2.0071673,1.3421552,-1
2948,C1CCC(CC1)NC2=CC=CC=C2,2.7708795,2.2357304,-1
2949,CN(C1=CC=CC=C1)C2=CC=CC=C2,3.8376422,-0.40989563,-1
2950,C1=CC=C(C=C1)NCCCNC2=CC=CC=C2,3.4675157,0.2837752,4560
2951,CCCN(CCC)C1CC2=CC=CC=C2OC1,-0.0015575415,7.6742473,-1
2952,C1=CC=C2C(=C1)C3=CC=CC=C3O2,-2.0215883,2.346949,-1
2953,C1=CC=C(C=C1)C2=CC3=CC=CC=C3O2,-2.0561135,2.1286483,-1
2954,C1=CC=C(C=C1)C2=C(OC(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5,-0.80956024,2.9627852,-1
2955,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4O3,-1.7916064,2.2679365,1034
2956,C1CCC2=C(C1)C3=CC=CC=C3O2,-1.891015,2.8468332,-1
2957,CC1=C2C3=CC=CC=C3OC2=CC=C1,-1.907998,2.3611953,-1
2958,C1=CC=C(C=C1)C2=C3C=CC=CC3=C(O2)C4=CC=CC=C4,-1.1071612,2.9223073,-1
2959,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3.2323291,-1.5616465,168
2960,CCC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC)C(Cl)Cl,3.5080671,-0.733987,-1
2961,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)Cl,3.9508193,-2.1664393,-1
2962,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(Cl)(Cl)Cl,4.502266,-1.6051413,-1
2963,CC1=CC=C(C=C1)C(C2=CC=C(C=C2)C)C(Cl)(Cl)Cl,3.211354,-1.1472526,-1
2964,C1=CC=C(C=C1)C2=CC=C(C=C2)CCl,2.7074807,0.30891505,5376
2965,C1=CC=C(C=C1)C(C2=CC=CC=C2)Cl,4.3523793,-1.1836835,2700
2966,C1=CC=C(C=C1)C(=C(Cl)Cl)C2=CC=CC=C2,3.6295972,-1.5526199,-1
2967,C1C(C1(Cl)Cl)C2=CC=CC=C2,2.3367972,7.5625114,-1
2968,C1=CC=C(C=C1)C(C2=CC=CC=C2)(Cl)Cl,3.870647,-2.0840137,-1
2969,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,2.6369987,-0.3677624,-1
2970,C1=CC=C(C=C1)CCC(=O)O,4.842293,-0.26501024,-1
2971,C1=CC=C(C=C1)CCCCC(=O)O,4.7844663,-0.19157295,-1
2972,C1=CC=C(C=C1)CCCCCCCCCCCC(=O)O,4.584949,-0.08760971,-1
2973,C1=CC=C(C=C1)CCCCCCC(=O)O,4.789964,-0.11945511,-1
2974,CC1=CC=C(C=C1)CCC(=O)O,3.1956944,-0.019007027,-1
2975,CCCCCC1=CC=C(C=C1)CC(=O)O,2.1577406,-0.24488167,-1
2976,CCCCC1=CC=C(C=C1)CC(=O)O,2.165693,-0.28248128,4989
2977,C1=CC=C(C=C1)CCCCCC(=O)O,4.604868,-0.20154536,-1
2978,C1=CC=C(C=C1)CSCC(C(=O)O)N,5.031029,-0.11856303,2347
2979,CC(=CCOP(=O)(O)OP(=O)(O)O)C,9.105514,0.02795107,-1
2980,CC(=CCOP(=O)(O)O)C,9.064296,0.4049871,-1
2981,C1=CC=C(C=C1)C2=CN=C(N=N2)C3=CC=CC=C3,-0.032854524,3.2005699,5200
2982,C1=CC=C(C=C1)C2=CN=C(N=N2)C3=CC=CC=N3,0.037604548,3.6351345,3821
2983,C1=CC=C(C=C1)C2=CN=NC(=N2)C3=CC=CC=N3,0.0013669477,3.5217252,4771
2984,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,-2.2106557,1.771331,-1
2985,C1=CC2=C(C=C1O)C(=CN2)CCN,-2.4294672,1.961205,-1
2986,COC1=CC2=C(C=C1)NC=C2CCN,-2.2560704,1.6579093,-1
2987,CN(C)CCC1=CNC2=C1C=C(C=C2)OC,-2.2961934,1.799976,-1
2988,CN(C)CCC1=CNC2=C1C=C(C=C2)O,-2.4213321,1.8173792,-1
2989,CNCCC1=CNC2=C1C=C(C=C2)O,-2.4896965,2.011523,-1
2990,CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C,-2.4660366,1.8779391,-1
2991,C(C(CN(CC(=O)O)CC(=O)O)O)N(CC(=O)O)CC(=O)O,8.147996,2.8229432,-1
2992,CC(CN(CC(C)O)CC(=O)O)O,8.029898,2.9412534,536
2993,C(C(C(CS)O)O)S,10.121037,1.9722416,-1
2994,C1C(C(CSS1)O)O,6.8587112,6.942822,-1
2995,C(C(CS)O)O,9.937592,2.1279812,-1
2996,C1=CC(=O)C(=O)C=C1CCN,1.7624607,6.3788037,-1
2997,C1=CC(=O)C(=O)C=C1CC[NH3+],1.5943992,6.878178,-1
2998,C(CBr)Br,9.504604,1.8712338,-1
2999,CC(Br)Br,10.137261,1.3987006,-1
3000,CS(=O)(=O)OCCOS(=O)(=O)C,9.176314,1.9961998,-1
3001,C1C2=C(C(=CC=C2)O)C(=O)C3=CC=CC=C31,-0.3666059,5.939975,-1
3002,C1=CC(=CC(=C1)O)N,2.2043078,-0.010716167,-1
3003,C1=CC(=CC=C1N)O,2.0127196,-0.5111226,-1
3004,C1=CC(=C(C=C1N)O)[As](=O)(O)O,-0.27716175,1.411549,-1
3005,C1=CC(=C(C(=C1)O)F)N,-0.42604494,1.2902845,-1
3006,C1=CC(=C(C=C1O)N)F,0.12757123,0.8546601,5268
3007,C1=CC(=CC(=C1)O)NO,2.3433876,0.95628005,-1
3008,C1=CC(=C(C=C1O)N)O,-0.11712785,0.85792893,5214
3009,C1=CC(=C(C=C1N)O)F,-0.04381496,1.1729366,5260
3010,CN(C)CCOCCN(C)C,8.606059,2.6637795,-1
3011,CN(C)CCOCCOCCN(C)C,9.067934,2.9642634,-1
3012,CCOCC[N+](C)(C)C,9.180602,2.2523787,-1
3013,CCN(CC)CCOCCN(CC)CC,8.910332,3.40309,505
3014,CN(C)CCCOCCN(C)C,8.801537,2.8262534,-1
3015,CC(COC(C)(C)C)O,9.204727,2.5221457,-1
3016,CC(C)(C)OCCO,9.533898,2.321742,-1
3017,CC(C)(COC)O,9.257291,1.797022,-1
3018,CC(C)(CO)OC,9.319789,1.2968069,-1
3019,CC(C)(COCCOC)O,8.831187,2.1509264,291
3020,CCOC(C)(C)CO,9.819456,1.7337657,-1
3021,CC(C)(COCCO)O,9.503316,2.4576552,-1
3022,CCOCC(C)(C)O,9.158977,1.9466474,-1
3023,CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],-1.442846,-0.59446716,133
3024,CCN(CC)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],-1.4583822,-0.69976085,133
3025,C1=CC(=CC=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])N(CCO)CCO,-1.3152773,-0.87298787,-1
3026,CN(CCO)C1=CC=C(C=C1)[N+](=O)[O-],-1.479732,-0.51535034,-1
3027,CCO,9.884667,1.8434887,-1
3028,CC1=CC(=CC2=C1C(=O)C(=C3C(=O)C4=C(S3)C=C(C=C4C)Cl)S2)Cl,-1.1078241,1.7297752,-1
3029,C1CSCCNCCSCCN1,5.626491,6.3084702,1681
3030,CCSCCNCCSCC,8.8245,2.614594,-1
3031,CSCCNCCSC,6.5381303,2.4191797,-1
3032,FF,9.94564,0.55594915,-1
3033,C=CCC(C(=O)O)(F)F,8.840283,0.35228622,-1
3034,C=CCC(C(=O)O)(C(F)(F)F)F,8.798253,0.39205077,-1
3035,C=CCC(C(=O)O)C(F)(F)F,8.761849,0.6151624,524
3036,C(CC(=O)O)C=C(F)F,8.643135,-0.35946828,122
3037,CO[Si](CC(F)(F)F)(OC)OC,9.415012,1.5684897,-1
3038,CO[Si](CCCF)(OC)OC,10.039653,2.1354294,-1
3039,CO[Si](C)(CCCF)OC,10.153196,2.2542567,-1
3040,CC(F)[Si](OC)(OC)OC,9.733293,1.6723033,-1
3041,CO[Si](CCF)(OC)OC,9.955926,2.1303108,521
3042,CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,4.8484826,3.990032,-1
3043,C(C1C(C(C(C(O1)O)N)O)O)O,7.612563,8.721701,-1
3044,C(C1C(C(C(C(O1)O)N)O)O)N,7.5593786,8.598893,-1
3045,C1C(C(C(C(O1)(CN)O)O)O)O,6.8930273,8.251142,-1
3046,C(CSC(CC(=O)O)C(=O)O)N=C(N)N,8.162977,1.8976622,855
3047,C(CSC(CC(=O)[O-])C(=O)[O-])N=C(N)N,8.392289,1.7287986,-1
3048,C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N,7.281942,2.036965,479
3049,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,7.0763197,1.9910825,616
3050,CC(C)(C(C(=O)O)N)S,8.844949,1.3696934,-1
3051,CC(C)(C(C(=O)[O-])[NH3+])S,8.481261,1.0859702,924
3052,CC(C)(C(C(=O)[O-])N)[SH2+],8.511313,1.1395913,951
3053,CC(C)(C(C(=O)[OH2+])N)[S-],8.3232765,1.9740684,858
3054,[B-](C1=CC=CC=C1)(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,3.0283854,-1.6352023,-1
3055,CC(C)CC(C(=O)O)NC(=O)OC(C)(C)C,6.6885257,1.2649356,-1
3056,CCC(C)C(C(=O)O)NC(=O)OC(C)(C)C,6.429158,1.0307689,-1
3057,CCCC(C(=O)O)NC(=O)OC(C)(C)C,6.656815,1.2873914,-1
3058,CCOC(=O)NC(CC(C)C)C(=O)O,6.4750113,1.4983964,-1
3059,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,5.6324577,1.4692447,-1
3060,CN1C=NC=C1CC(C(=O)O)NC(=O)CCN,4.722789,2.5249264,2528
3061,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCCN,5.836404,1.4687462,-1
3062,CC(=O)NC(CC1=CN=CN1)C(=O)O,5.7291064,1.5483484,-1
3063,O,8.596416,1.1261741,-1
3064,[OH-],,,-1
3065,[H+].[OH-],3.6046522,7.475671,-1
3066,S,,,-1
3067,[H+].[SH-],9.111863,0.428725,-1
3068,OS(=O)(=O)O,8.682649,1.661286,-1
3069,OS(=O)(=O)[O-],8.876316,1.540345,-1
3070,C1=CC=C(C(=C1)C(=O)O)C(=O)O,0.4703253,1.1794559,-1
3071,C1=CC(=CC(=C1)C(=O)O)C(=O)O,1.7848439,-0.22644512,-1
3072,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,0.17265096,1.5626945,3734
3073,C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,-0.10940555,0.7090905,-1
3074,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,-0.4150391,1.0410769,4411
3075,C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,0.03897982,1.2713426,-1
3076,C1(=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,-0.8110989,1.2274188,-1
3077,C1=CC=C(C(=C1)CC(=O)O)C(=O)O,0.41303903,0.519915,-1
3078,CC1=C(C=C(C=C1)C(=O)O)C,0.75763637,1.0906782,-1
3079,CNC(=O)NS(=O)(=O)C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)Cl)OC,-0.42142183,-0.28037432,-1
3080,C1CN1C(=O)NCCCCCCNC(=O)N2CC2,5.777904,3.4374392,-1
3081,C1CN1C(=O)NCCCCNC(=O)N2CC2,5.9172792,3.5616717,-1
3082,C1CN1C(=O)NCCCCCCCCCCNC(=O)N2CC2,5.902763,3.3722332,1623
3083,C1CN1C(=O)NCCCCCNC(=O)N2CC2,5.914407,3.2890916,-1
3084,C1(=NNN=N1)NNC2=NNN=N2,4.261949,1.8000413,-1
3085,C(=O)(O)O,8.587572,0.32647604,-1
3086,C(=O)(O)[O-],8.412032,0.060226552,-1
3087,C(=O)([OH2+])[O-],8.418727,0.4203662,-1
3088,C(=[OH+])=O,8.84101,0.20782979,-1
3089,OCl,8.723075,-0.13338085,-1
3090,[OH2+]Cl,9.933597,0.9021103,-1
3091,C=CC(=O)OCCO,7.4691787,-0.11358419,-1
3092,CC(COC(=O)C=C)O,7.6684957,0.20280299,-1
3093,C=CC(=O)OCCOCCO,7.41499,0.30463699,-1
3094,CC(CO)OC(=O)C=C,7.7265043,-0.13012283,273
3095,C=CC(=O)OCCOCCOCCO,7.345086,0.07291621,73
3096,CCCCCCCCC=CCCCCCCCC(=O)O,9.162622,-0.49156064,-1
3097,CCCCCC(=O)CP(=O)(O)O,7.9765987,0.3763859,-1
3098,CC(CN(CC(=O)C)N=O)O,8.00304,2.8615334,-1
3099,CC(=O)CN(CCO)N=O,8.043913,2.8575118,-1
3100,C1CN(CCN1CCO)CCS(=O)(=O)[O-],5.144888,4.24896,-1
3101,F[P-](F)(F)(F)(F)F,10.060817,0.82982033,-1
3102,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,-0.989784,5.2575207,1171
3103,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,-1.085724,5.24448,-1
3104,CCCCCCCCCC1=CC=C(C=C1)OCCO,1.8477956,-0.909035,3455
3105,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,1.6631027,-1.2485013,3469
3106,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,1.5224687,-1.3979293,-1
3107,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCO,1.6508096,-1.5503627,-1
3108,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2O,2.020084,-0.32344538,-1
3109,CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(C)O)O,1.5660303,-1.6457304,-1
3110,CCOC1=CC=C(C=C1)C(C)(C)CO,1.842341,-1.3393514,-1
3111,CC(C)(C)C1=CC=C(C=C1)OCCO,1.7761451,-1.4443012,-1
3112,CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C,-1.1878235,3.2832541,-1
3113,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C2=N,0.61673075,5.3508615,2397
3114,C1=CC=C2C(=C1)C3=CC4=NC5=CC=CC=C5C4=CC3=N2,0.8563449,6.2353287,-1
3115,C1=CC=C2C(=C1)C3=CC=CC3=N2,1.164882,6.263735,-1
3116,C1=CC=C2C(=C1)C3C=CC=CC3=N2,1.6868153,7.7396884,-1
3117,C1CCC2(C(=NC3=CC=CC=C32)C1)C4=CC=CC=C4,1.849476,7.9743977,-1
3118,C1=CC=C2C(=C1)C3=CC=CC(=N)C3=N2,0.88740325,6.154662,-1
3119,COC(=O)C1=CC2=CC=CC=C2C=C1,0.9702424,-0.05748523,4106
3120,CCOC(=O)C1=CC2=CC=CC=C2C=C1,0.9210471,0.82935643,-1
3121,CC1=CC(=C(C(=C1)C)C(=O)OC(=O)C2=C(C=C(C=C2C)C)C)C,0.36501354,0.28955844,4096
3122,CCOC(=O)C1=CC=CC2=CC=CC=C21,-0.08855588,1.1074015,5259
3123,CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2,2.8606424,-1.449781,1060
3124,COC1=CC=C(C=C1)CC(=O)O,2.8808694,-0.9562462,-1
3125,CCOC1=CC=C(C=C1)CC(=O)O,2.1669943,-1.0584056,-1
3126,COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,5.1313615,-0.866287,-1
3127,C1=CC=C(C=C1)COC2=CC=C(C=C2)CCC(=O)O,2.5140996,-0.86039996,-1
3128,COC1=CC=C(C=C1)CCC(=O)O,2.9360273,-1.1950148,-1
3129,CCOC(=O)CC1=CC=C(C=C1)OC,2.400133,-1.0879395,-1
3130,C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O,-0.71438426,0.8564651,-1
3131,C1=CC=C2C=C(C=CC2=C1)SC3=C(C=CC4=CC=CC=C43)O,-1.3656527,1.4494241,978
3132,CC(=O)O,8.3325615,-0.011035782,-1
3133,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)N,-0.4148941,4.652971,-1
3134,CC1=CC=C(C=C1)NC2=C3C(=C(C=C2)O)C(=O)C4=CC=CC=C4C3=O,0.047265038,4.4365125,-1
3135,CNC1=C2C(=C(C=C1)O)C(=O)C3=C(C=CC(=C3C2=O)O)NC,-0.082267776,0.96720356,-1
3136,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,0.27213335,4.3579507,2952
