SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1
CC1=CC2=C(C=C1C)N=C(N2)N,93125,3.859,4.466,3.5069,4.38725,-0.3521000000000001,-0.07875000000000032,0.164,0.004112,-0.159888,3.441792105461705,4.457933119946692
CC(C1=CC=CC=C1)C(=O)O,10296,5.055,5.057,3.7302,5.244875,-1.3247999999999998,0.18787500000000001,0.0002,0.00035,0.00015,3.9072609147327526,5.207976682428002
C1C(C(CSS1)O)O,439407,4.569,4.601,3.2773,3.961856,-1.2917,-0.6391439999999999,0.0053,0.003888,-0.001412,3.3222662304090056,3.9930605885166623
CCC1=NC2=CC=CC=C2O1,23239,4.188,4.716,3.5281,5.021487,-0.6598999999999999,0.3054869999999994,0.0747,0.089616,0.014915999999999999,3.5924573000754196,4.926141330459867
C1=C(OC(=C1)[N+](=O)[O-])CN=O,16760200,0.439,0.439,0.5333,1.757493,0.0943,1.318493,0.0002,0.001473,0.0012729999999999998,0.4517465464340176,0.4758185668530881
CC(C)OC(=O)CCC(=O)OC(C)C,70213,6.173,6.174,5.3422,5.875618,-0.8308,-0.29838200000000015,0.002,0.000704,-0.001296,5.073194724386723,5.723255459891377
C1CC2=C(C=CC=C2O)C(=O)C1,119921,3.287,3.536,3.1577,3.638674,-0.12929999999999975,0.10267399999999993,0.0008,9e-05,-0.00071,2.8269976800576844,3.4255742550561847
CC1=C(C=CC=C1[N+](=O)[O-])C(=O)O,16096,3.627,3.995,2.8912,3.714864,-0.7357999999999998,-0.28013600000000016,0.0159,0.008576,-0.007324000000000001,3.0262440500157597,3.7600611869934997
CCN=C=NC1CCCCC1,12350898,5.728,5.832,4.9319,5.614003,-0.7961,-0.21799699999999955,0.0152,0.001803,-0.013397,4.794377110288422,5.474444427290543
CCOC(=O)C1=C(NN=C1)N,81472,3.882,4.681,4.0064,5.004288,0.12440000000000007,0.3232879999999998,0.1438,0.009508,-0.13429200000000002,3.9029230178571153,4.905874749052027
C1=CC2=C(C3=C(C=C2)C=CC(=N3)N)N=C1,846035,3.185,3.8,2.1242,2.945113,-1.0608,-0.8548869999999997,0.0976,0.016215,-0.08138500000000001,2.5423059611392653,3.5084633366308506
CC(C)C1=C(C2=C(O1)C=C3C(=C2)C=CC(=O)O3)OC,8616,2.778,3.223,2.7683,3.516965,-0.009700000000000042,0.29396500000000003,0.0501,0.060469,0.010369000000000003,2.5431822137719573,3.2585046613056328
C1CCC2=C(C1)C=CC=N2,66335,4.674,5.18,3.8138,4.766934,-0.8602000000000003,-0.4130659999999997,0.0404,0.004469,-0.035931,3.6248497272535674,4.908159801066801
C1=C(C(=NC(=N1)N)N)O,13126851,3.311,4.261,2.8571,4.318242,-0.45389999999999997,0.05724199999999957,0.2305,0.001007,-0.229493,2.713509607239705,3.824882811547014
C1=CC(=CC=C1C=NN=C(N)N)[N+](=O)[O-],5873213,2.333,2.437,2.0706,3.173449,-0.26239999999999997,0.7364490000000004,0.0323,0.550761,0.518461,2.035867973582017,2.4956704123805946
CC(C)(C1=CC=CC=C1)OO,6629,5.074,5.046,3.7356,5.292478,-1.3384,0.24647799999999975,0.0003,0.000317,1.7000000000000034e-05,3.692724864236954,5.2542076463967815
C1CC(=CC2=CC=CS2)C(=O)C3=CC=CC=C31,1810453,2.445,3.195,2.1411,3.203941,-0.30390000000000006,0.008941000000000088,0.0028,0.005684,0.002884,2.032237298021855,3.0528446047720816
C[Si](C)(C1=CC=CC=C1)O[Si](C)(C)C2=CC=CC=C2,5945,5.118,5.104,3.7097,5.255792,-1.4083,0.15179199999999948,0.0002,0.001105,0.0009050000000000001,3.7542542038037445,5.304766444713694
CC1=NC=C(S1)C#N,53407634,3.539,4.9,2.9696,4.856954,-0.5694000000000004,-0.04304600000000036,0.3768,5e-06,-0.37679500000000005,2.9799416865457253,4.782412988823366
C(CCCCCN)CCCCN,1317,6.24,6.256,5.2842,5.475131,-0.9558,-0.780869,0.0075,0.025304,0.017804,5.2925152623179725,5.572926273773362
C1C2=CC=CC=C2C3=CC=CC=C3N1,219966,3.053,3.574,2.8554,3.709733,-0.1976,0.1357330000000001,0.1901,0.135629,-0.05447099999999999,2.969825989548842,3.7147477438946783
CCC1=CN=C(C=C1)C=C,222462,3.756,4.711,2.8584,4.438292,-0.8975999999999997,-0.2727080000000006,0.0049,0.002355,-0.002545,2.8750592221079003,4.381697831553147
C1=CC=C2C(=C1)C=CC(=C2C#N)C(=O)O,53485687,2.957,3.815,2.3573,3.61673,-0.5996999999999999,-0.19826999999999995,0.13,0.069141,-0.06085900000000001,2.309466228187414,3.67379946758585
CCN1CCC(=CC1)C2=CC=CC=C2,83335,3.954,4.775,3.0694,4.137575,-0.8846000000000003,-0.6374250000000004,0.1432,0.001288,-0.14191199999999998,3.0187152005245665,4.284088120224337
CCCC1=CC=CC=C1C,14091,4.953,4.95,3.6926,5.217628,-1.2604000000000002,0.2676280000000002,0.0004,0.00172,0.00132,3.661956031639157,5.237109260685734
C1=CC=C2C(=C1)C=CC(=N2)C3=CC=CC=N3,609911,3.469,4.132,2.6621,3.97786,-0.8068999999999997,-0.1541399999999995,0.0122,0.001329,-0.010871,2.7654208806994784,3.959797074505495
CC1=CC=C(N1C)C,70260,4.587,5.097,3.9214,4.488723,-0.6655999999999995,-0.6082770000000002,0.0,4e-06,4e-06,3.7608854603239834,4.743597725173757
CC(C)(C)C(=O)CC(=O)C(C)(C)C,70700,4.271,4.265,3.6537,4.230383,-0.6172999999999997,-0.0346169999999999,0.0051,0.001107,-0.003993,3.592909130821849,4.038820261248908
CNCC(C1=CC=C(C=C1)O)O,7172,4.295,4.753,3.6737,4.947632,-0.6212999999999997,0.19463199999999947,0.0377,0.028294,-0.009405999999999998,3.664454755103295,4.815595560376533
CC1(SCCCS1)C,521914,5.192,5.206,4.3842,4.832819,-0.8078000000000003,-0.37318100000000065,0.0102,0.015801,0.005600999999999998,4.283488659740789,4.791233893827131
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3S2,10295,2.864,3.617,2.7929,3.499336,-0.07109999999999994,-0.11766399999999999,0.1935,0.065882,-0.127618,2.390340837530482,3.4780773761420827
C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,6909,4.508,4.508,3.5279,4.176685,-0.9801000000000002,-0.331315,0.0,0.0,0.0,3.5359394056109066,3.962385135366697
C1=CSC(=C1)C2=CC=C(C=C2)[N+](=O)[O-],609512,2.573,3.555,2.4214,3.402371,-0.15159999999999973,-0.15262900000000013,1.0139,0.448021,-0.565879,2.1392449695165565,3.1888899359424325
CC(=O)CC(=O)C,31261,3.893,3.945,3.5034,4.120029,-0.3895999999999997,0.17502899999999988,0.0121,0.01083,-0.0012700000000000003,3.439106912920114,3.960807100448454
C1COC2=CC=CC=C2N1,585096,3.642,4.188,3.5226,4.521893,-0.11939999999999973,0.33389300000000066,0.0075,0.037959,0.030459,3.5790224133047492,4.515232741114528
CN1C=CC=C1C2=CC=CC=N2,3013899,3.371,4.375,2.8743,3.948279,-0.49670000000000014,-0.42672100000000013,0.7277,0.167378,-0.560322,2.77000525055465,4.134940865282601
CC1=CC=C(N1C(=O)OC)C,12374590,3.679,4.569,3.1408,4.5459,-0.5381999999999998,-0.023100000000000342,0.1168,0.055737,-0.061063,2.8589023973409606,4.483629090318106
CC(C1=CC(=CC=C1)Cl)C(=O)O,11074079,5.008,4.994,3.6169,5.068877,-1.3911000000000002,0.07487699999999986,0.0002,0.004405,0.004205,3.712584694452455,5.101617430240887
C1=CC(=CC=C1NC2=CC=C(C=C2)O)O,74461,3.231,3.846,3.0939,3.766719,-0.13709999999999978,-0.07928099999999993,0.0333,0.011199,-0.022101000000000003,3.0516118476255056,3.8249148017767536
CCCCNC(=O)C=C,642908,4.385,4.723,3.1804,4.286513,-1.2045999999999997,-0.4364869999999996,0.019,0.001613,-0.017387,3.3872850104903924,4.435388342537819
CCSSCCS,57201174,5.224,5.235,3.8037,4.500721,-1.4203000000000001,-0.7342789999999999,0.0017,0.008785,0.007084999999999999,3.8147277121574987,4.520950421969321
C1=CC=NC(=C1)C2=CC=C(S2)Cl,14292358,3.14,4.283,2.5154,4.005946,-0.6246,-0.2770540000000006,0.7881,0.505176,-0.28292400000000006,2.548033809999707,4.110160490812027
CCOC(=O)C(C(C(=O)OCC)O)O,62333,6.05,6.074,4.8763,5.408782,-1.1737000000000002,-0.6652179999999994,0.0216,0.004288,-0.017312,5.440993337692744,5.974236830915606
CC(=C)C(=O)OCC1(CO1)C,170576,4.369,5.173,3.4333,4.806706,-0.9356999999999998,-0.3662939999999999,0.0016,0.000114,-0.0014860000000000001,3.4350928955080087,4.82925911077295
CC1=CC=C(O1)CN,2724683,4.092,5.122,3.6222,5.139854,-0.4697999999999998,0.017853999999999814,0.0473,0.088122,0.040822000000000004,3.538483462687164,5.174837127552505
CC1=C(C=CC=N1)Cl,2762797,4.727,5.253,3.7668,4.804111,-0.9602000000000004,-0.4488890000000003,0.0076,0.00416,-0.0034400000000000003,3.7429457250987803,4.926272088290129
C1=C(C(=CC(=C1N)N)F)C#N,22125514,3.084,3.904,3.0822,4.335197,-0.0018000000000002458,0.43119700000000005,0.1634,0.13967,-0.02373,3.083486502797586,4.183285581261083
C1=CC=C(C=C1)C2(N=N2)C3=CC=CC=C3,12850724,3.133,3.138,2.8622,3.683777,-0.27079999999999993,0.5457770000000002,0.0002,0.000203,2.9999999999999916e-06,2.5665586445277055,3.080476303584039
CC1=C2C=CC=C2C(=CC=C1)C,138958,0.678,0.955,1.558,2.713427,0.88,1.7584269999999997,0.0092,0.040052,0.030851999999999997,0.05819423042696115,1.008742862392107
C1=CC=C(C=C1)C2=NN=NC3=CC=CC=C32,902494,2.77,2.774,2.4801,3.195108,-0.2898999999999998,0.4211079999999998,0.0039,0.004056,0.0001559999999999999,1.928431278596868,2.65624151474408
CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C,6527,4.453,4.803,3.7167,5.247688,-0.7363000000000004,0.4446880000000002,0.0223,0.005726,-0.016574,3.6774107125893636,5.096883940784826
C1CC(C2=CC=CC=C2C1)C3=CC=CC=C3,18178,4.934,4.961,3.6625,5.083537,-1.2715,0.12253699999999945,0.0011,0.006083,0.004983,3.679618681160525,5.116383100990058
C1=CC(=CC=C1CCCCC(=O)O)O,7016423,4.271,4.775,3.6699,4.938941,-0.6010999999999997,0.16394099999999945,0.0467,0.032351,-0.014349,3.634733935640779,4.950316780536702
CC(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)C,301558,3.615,3.829,2.8021,3.599623,-0.8129000000000004,-0.2293770000000004,0.0011,0.000906,-0.00019400000000000005,3.040752206521949,3.57829516735279
C1CCC2=C(C1)C=CC3=C2CCCC3,79221,4.811,4.742,3.5845,4.987505,-1.2265000000000001,0.24550499999999964,0.0001,0.002143,0.002043,3.5213674518987736,4.9000641746344815
C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C#N,73921,3.778,3.786,2.8453,3.452442,-0.9327000000000001,-0.333558,0.0043,0.001863,-0.002437,3.0914045609368603,3.53076817880007
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)CO,219950,3.508,3.934,2.7531,3.950874,-0.7549000000000001,0.016874000000000056,0.0001,0.000449,0.000349,2.8445689383782056,3.8698478698389764
C=CC1=CN=C(C=C1)[N+](=O)[O-],14386787,3.031,3.575,2.6267,3.530518,-0.4043000000000001,-0.044482000000000355,0.0051,5.9e-05,-0.005041,2.420054567491415,3.281307122477706
C1=CC(=NC=C1N)F,819440,3.423,4.32,3.3273,4.421595,-0.0956999999999999,0.10159499999999966,0.114,0.059649,-0.054351000000000003,3.2915525724989427,4.375729047893644
C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3OC=C4,12274430,3.466,3.828,2.7031,3.810235,-0.7629000000000001,-0.01776499999999981,0.0176,0.010506,-0.007094000000000001,2.867204433190242,3.685111728318119
C(#CC(=O)O)C(=O)O,371,5.333,5.333,3.5995,4.032466,-1.7335000000000003,-1.3005339999999999,0.0,8.4e-05,8.4e-05,4.075078429260085,4.656669666732452
C1=CC=C(C=C1)CC2=NC3=CC=CC=C3N2,12132,4.218,4.696,3.4955,4.81152,-0.7225000000000001,0.11552000000000007,0.0983,0.137756,0.03945599999999999,3.4720909285668142,4.6162990812202125
CC1=CN=CN1C2=CN=CC=C2,23646070,4.183,4.798,3.6523,4.107919,-0.5307,-0.6900810000000002,0.1391,0.007184,-0.131916,3.5517782171840726,4.570797271435304
C1=CSC=C1,8030,4.346,5.372,3.4922,5.726785,-0.8538000000000001,0.3547849999999997,0.0,0.101759,0.101759,3.6175123985522255,5.47985508285869
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,8593,3.376,4.019,2.5189,3.603554,-0.8571,-0.4154460000000002,0.1869,0.182849,-0.004050999999999999,2.5860452201985717,3.8088646073337604
C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)O)O,777375,5.058,5.012,3.6917,5.142374,-1.3662999999999998,0.13037400000000066,0.0002,0.01992,0.01972,3.7813056925212125,5.197642158459442
CC(CO)OC,14846,6.812,6.816,6.5442,6.676191,-0.26780000000000026,-0.13980899999999963,0.0143,0.003287,-0.011013,6.565079454122922,6.69631750920939
CC(=O)NC1C(C(C(OC1NC(=O)CC(C(=O)O)N)CO)O)O,184,5.32,5.375,4.8163,5.322149,-0.5037000000000003,-0.052851000000000425,0.0368,0.001098,-0.035702,4.6865449324597535,5.135017225389271
C1=CC2=C3C(=CC=C4C3=C1C(=O)OC4=O)C(=O)OC2=O,6678,2.508,3.611,2.0361,3.389145,-0.4719000000000002,-0.22185500000000014,0.5096,0.26679,-0.24281000000000003,2.22089153223259,3.4827154694275575
COC1=CC=C(C=C1)C2=CN=CN=C2,4188106,3.733,4.411,3.2129,4.141969,-0.5201000000000002,-0.269031,0.3463,0.00453,-0.34177,3.1268178593497837,4.236804715404336
CC(C)(C)C1=CC=CC=C1,7366,5.05,5.048,3.7493,5.320348,-1.3007,0.27234800000000003,0.0007,0.000754,5.400000000000001e-05,3.816620541054682,5.316403303537639
CC1=CC=CC=C1CN2C(=NC3=CC=CC=C32)C,2139165,4.099,4.621,3.4897,4.881672,-0.6093000000000002,0.26067199999999957,0.076,0.040387,-0.035613,3.3492636682514627,4.527591208752566
CCCCCC(=O)C1=CC=CO1,61738,3.149,4.061,2.9718,3.83579,-0.17720000000000002,-0.22521000000000013,0.0,7e-06,7e-06,2.878253894092476,3.9896932571535424
C1=CC(=NC=C1Cl)[N+](=O)[O-],259806,3.605,3.607,2.7566,3.59166,-0.8483999999999998,-0.015340000000000131,0.0019,5.9e-05,-0.001841,3.071563631576547,3.3910781877257006
CCCCCCCN(CC)CC,12496130,5.372,5.393,4.9282,5.023053,-0.44379999999999953,-0.3699469999999998,0.0135,0.017764,0.004263999999999999,4.707501611175845,4.860699940395378
C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,11885,2.074,3.05,1.7426,2.965288,-0.3313999999999999,-0.08471199999999968,0.2017,0.066487,-0.13521299999999997,1.6630945580813064,2.924082877150207
C1CNC2=CC=CC=C2C1C3=CC=CC=C3,12209396,3.698,4.23,3.4908,4.298795,-0.20719999999999983,0.06879499999999972,0.0751,0.035029,-0.040071,3.2041895112134187,4.254557248580942
C1=CC=C2C(=C1)C=CC3=NC=CN=C32,98494,3.432,3.73,2.7397,3.670544,-0.6922999999999999,-0.05945599999999995,0.0078,0.002903,-0.0048969999999999994,2.7303614042787396,3.6510565999589417
C1=CC=C(C=C1)NN=CC2=CC=C(C=C2)Cl,5368708,2.742,3.864,2.4521,3.790587,-0.2898999999999998,-0.07341299999999995,1.5188,0.70817,-0.81063,2.19042293285386,3.5920340742490375
CC(=S)N,2723949,3.438,3.439,4.2653,5.457288,0.8272999999999997,2.018288,0.0004,0.00626,0.00586,3.6604164498192233,4.134106539229053
C1CC(CNC1)F,2759157,5.704,5.737,5.191,5.359608,-0.5129999999999999,-0.3773920000000004,0.013,0.013075,7.500000000000041e-05,4.861286839146241,5.132214141787209
CCN(CC)CCN(C)C,67153,5.465,5.491,4.8453,4.936705,-0.6196999999999999,-0.5542949999999998,0.0279,0.007994,-0.019906,4.9496732237466805,5.0413306678114385
CC(C)CC=C(C=O)C1=CC=CC=C1,5370602,3.312,3.415,2.665,3.426061,-0.6469999999999998,0.011060999999999765,0.0073,0.000395,-0.006905,2.5927125068823584,3.1228580659841243
C1=CC2=CC3=C(C(=CC=C3)O)C(=C2C(=C1)O)O,10187,2.156,3.277,1.6793,2.88425,-0.4767000000000001,-0.39274999999999993,0.2378,0.065456,-0.172344,1.7888088235845998,3.296867750521639
B(C1=C(C=CN=C1)OC)(O)O,2762556,4.815,5.148,3.7699,4.72688,-1.0451000000000006,-0.4211199999999993,0.0061,0.000495,-0.005605000000000001,4.100042399286781,5.117960766652088
CC1=CC=C(C=C1)P2(=O)CC=CC2,20317644,4.932,5.017,3.6449,5.167668,-1.2871000000000006,0.15066799999999958,0.0002,0.001933,0.001733,3.7130964875116854,5.000648627610823
CCCCOC(=O)CCC(=O)OCCCC,8830,6.118,6.121,5.0658,5.601308,-1.0522,-0.519692,0.0065,0.005061,-0.0014389999999999993,5.224707219968239,5.859977057623731
B1(OC(=O)CN(CC(=O)O1)C)CCCC,71310581,4.581,4.587,3.8901,4.3336,-0.6909000000000005,-0.25340000000000007,0.022,0.016915,-0.005084999999999999,3.800241118965605,4.276312417283429
CN1CCCC2=CC=CC=C21,68109,3.434,3.929,3.4493,4.335075,0.01529999999999987,0.40607499999999996,0.0252,0.038653,0.013453,3.3492168143171006,4.210522083711024
CC1C(O1)C2=CC=CC=C2,123339,5.055,5.051,3.6974,5.22152,-1.3575999999999997,0.17051999999999978,0.0002,0.000347,0.00014699999999999997,3.8704790576494776,5.187402662054128
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3036,4.962,5.014,3.5218,4.572842,-1.4402,-0.4411580000000006,0.0011,0.08714,0.08603999999999999,3.541067138316278,4.489675920865575
C=CCC1=NC=C(O1)C#N,70630778,3.76,5.296,3.2732,5.150106,-0.4867999999999997,-0.1458940000000002,0.5943,0.124678,-0.46962200000000004,3.1306546383308507,5.209418783270127
C(CC(=O)NO)C(C(=O)O)N,449178,4.544,5.063,4.3185,5.198228,-0.22549999999999937,0.13522800000000057,0.0132,0.002428,-0.010772,4.237027650213705,5.195600889221239
C1=CC=C2C(=C1)C=CC=C2C3=CN=C(N3)N,12733701,2.853,3.56,2.1857,2.979551,-0.6673,-0.5804490000000002,0.4354,0.126273,-0.30912700000000004,2.1487189093960306,3.0709495379712313
C1=CC2=C(C(=C1)[N+](=O)[O-])C(=O)NNC2=O,3525223,2.842,3.838,2.5076,3.246305,-0.33440000000000003,-0.5916950000000001,0.1289,0.056869,-0.07203099999999998,3.1005837667137524,4.016881740680727
C1CN1C(=O)NCCCCCCNC(=O)N2CC2,16758,5.892,6.041,5.3305,5.760405,-0.5615000000000006,-0.28059499999999993,0.0211,0.000563,-0.020537,5.184778868812529,5.807203237485171
C(CC(C(=O)O)NCC(=O)O)CN,22810356,5.658,5.661,4.6294,4.87621,-1.0286,-0.7847899999999992,0.007,0.002023,-0.0049770000000000005,5.05338109940474,5.511679687880047
CC1=CN=CC(=N1)C(=O)C,527821,3.079,3.079,2.7388,3.208874,-0.3402000000000003,0.1298739999999996,0.002,0.000434,-0.0015660000000000001,2.7411698410698166,3.153667908989965
C1=CN=C2C(=N1)NC(=N2)C(F)(F)F,289503,3.665,3.886,3.2142,3.788972,-0.4508000000000001,-0.09702800000000034,0.0024,0.002077,-0.00032299999999999994,3.0927117196458678,3.77133581341484
