,SMILES,UMAP_0,UMAP_1
357,C1=CC(=C(C(=C1Cl)C=O)Cl)Cl,-0.4444207,0.9331967
358,CC1=CC2=C(C1)C=CC=C2C3=CC=CC=C3,0.2492675,3.804612
359,C[SiH](C)C,8.314485,0.74713093
360,CC(S)S,9.487458,1.2945297
361,CCOC(=O)NC1=NC2=CC=CC=C2N1,-1.8222442,3.1616724
362,CCCCCCC=C,3.5306883,-1.8674092
363,C1=CC=C2C(=C1)C3=CC4=CC=NC4=CC3=N2,1.7014153,6.7034473
364,CN1CCC2=CC3=C(C=C2C1=O)OCO3,-0.7338114,5.559255
365,BrBr,10.785071,0.5631393
366,C1C=CC2=C1C=CC3=C2C=CC4=CC=CC=C43,-0.9100262,3.9817843
367,C1=CC=C(C=C1)C(=C(F)F)F,3.783955,-1.8306416
368,C=C1CCCCCCCCCCC1,3.7170208,7.191443
369,C1=CC2=C(C=CN2)C=C1C(=O)N,-0.22290272,1.1253692
370,C1C2=C(C=C(C=C2)Br)C(=O)OC1=O,0.21864852,5.862211
371,C1=NC2=C(N1)C(=NC(=N2)N)Cl,-1.3550502,4.0510216
372,CCC1=CC=CC=C1C(=O)C,1.0340295,0.47905707
373,CC(CCSC)OC,8.694525,2.4767985
374,CC(C)[Si](CC#C)(C(C)C)C(C)C,9.703385,1.8644967
375,CC1C2=C(C=C(C=C2)C)C3=CC=CC=C13,0.8499353,6.3903565
376,CCN(CC)S(=O)[O-],7.5530844,0.8316978
377,C1C[N+]2=CC3=CC=CC=C3C=C2C4=CC=CC=C41,0.1133211,5.5095053
378,C1=CC=C2C(=C1)C=CC3=C2N=CN3,-0.88268,2.971004
379,C[NH+]1CCOCC1,1.9663815,2.1965458
380,C1=CC(=NC=C1CN2C=CN=C2N)Cl,3.4556415,3.3031087
381,C1CCOC(C1)OC2CCCCO2,8.994892,6.8123045
382,C1=CC=C(C(=C1)F)S(=O)(=O)N,0.69721353,0.65658265
383,CC1CCSC(=S)S1,4.1285167,6.6920567
384,C1=C(C=C(C=C1Cl)Cl)C(=O)O,0.2605375,1.0462198
385,CC1(C2=CC=CC=C2NC1=O)C,0.49367908,6.081876
386,CC(=C1C2C=CC1C=C2)C,3.2641916,6.161684
387,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,1.5178863,4.005535
388,C1=CC=C2C(=C1)C=CC=C2CC(=O)C3=CC=CO3,0.3203839,0.35029477
389,CCCCCCCCCCCC(=O)C#C,8.452184,0.40897158
390,CCCC(=O)C(CC)CC1=CC=CC=C1,5.5171204,-0.5538663
391,C1=C(C=NC(=N1)Cl)F,0.3837798,2.3186154
392,COC1=C2C=CC=CC2=C(C3=CC=CC=C31)OC,-0.9368038,1.4258659
393,C1=CC(=C(C(=C1C(=O)O)O)O)O,-0.33913022,1.1435001
394,CCO[SiH2]OCC,10.521367,1.2754916
395,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,3.1351938,-0.9523192
396,CC1=C(C=C(C=C1)[N+](=O)[O-])N=C=O,-1.4217651,0.09567601
397,C(=O)(C(F)(F)F)OF,8.763207,0.19991413
398,CCSSC,9.567359,1.9523183
399,FF,5.500868,-2.041377
400,CC=CC=CC=CC=CC=CC=CC=C,9.582604,-0.36597064
401,CC1=C(C2=NC3=CC=CC=C3N=C2C=C1)C,-0.4731958,2.6114182
402,CC1=NC2=CC=CC=C2O1,-1.5055679,2.962559
403,C(CC(=O)N)C(CC(=O)N)C(=O)N,7.0535965,0.4211541
404,CCCCP(CCCC)Cl,4.4241524,0.8719685
405,C1CN=C(N1)C2=CC=CC=C2,0.93938255,4.748904
406,C1C2=CC=CC=C2C3=C1C=C(C=C3)Br,-0.21137534,5.6951895
407,C1=C(NN=C1)F,3.6523168,2.2046983
408,CCC1=CC=CC=P1,1.209618,1.2726148
409,C12C3C4C1C5C2C3C45,6.4051704,7.8280926
410,C1=CC(=CC=C1N)[N+](=O)[O-],-1.3081384,-0.47400555
411,CC1=NC2=CC=CC=C2N=C1,0.6316245,2.786818
412,C1=CC=C(C(=C1)N)N=NC2=CC=CC=C2N,0.73803365,0.3052624
413,C1=C(NC(=N1)C=O)N,0.36601076,2.480298
414,C1=CC(=CC=C1C(=O)N)C(=O)N,2.3784192,0.12537412
415,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,8.453034,3.0618906
416,COC(=O)CC=CC=C,6.103748,1.1005223
417,C1CSC2=C1NC=C2,0.5678772,5.581719
418,C1C(O1)C2=CC=CC=C2C3=CC=CC=C3,-0.21655457,4.289692
419,C1=CC=C2C(=C1)C=C(N2)N=O,-1.9421344,2.649429
420,CC#CC1=CC=C(S1)C#CC#CC=C,2.2067678,-0.12198296
421,CCN1C(=O)C=C(S1)Cl,1.3078663,4.1685386
422,CC1=NC=C(C=N1)F,1.0833232,2.1160562
423,CC1=NC=C(C=N1)O,1.0791569,2.0738442
424,CCCCOCC(C)C,9.382519,2.5890477
425,CCCCOCCOC,10.011441,2.7205744
426,C(=O)(S)S,8.433359,0.7535413
427,CCC1=CC=C(S1)C(=O)CCC(=O)O,3.7440283,1.5788732
428,CC1=NC=CN=C1C#N,1.3179815,2.5538638
429,CCC[CH-]C,2.9997523,-0.5814874
430,C1=CC2=C(C(=C1)NC3=NC=CC=N3)N=C(C=C2)N,0.7968866,1.6533439
431,CC1=CN=C(C=N1)C(=O)C,2.9842746,1.9727459
432,CCCCCCCCCCCCCCCCCCCCCCCC,10.653108,2.1761558
433,CCCCP(=S)(CCCC)CCCC,8.734913,0.46439162
434,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CS4,-1.355984,2.5189645
435,C1=CN(C=N1)C(=O)C(=O)N2C=CN=C2,6.110939,2.6953506
436,C[N+](C)(CCCl)[O-],1.8396187,-2.2073567
437,CC(=O)C(=O)C,8.303722,-0.22632103
438,C=C=C1C=CC=C1,2.0780604,6.9648128
439,C1C=CSOS1,-1.242837,2.4018128
440,[OH2+]Cl,8.701499,0.52676976
441,CC1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(C=C2)C,3.5712345,-1.2001038
442,C1=C(N(C(=C1)O)Cl)O,2.2884016,1.4220847
443,C1=CC(=CC(=C1)Cl)C2=CC(=CC=C2)Cl,-0.0714292,2.8104148
444,CCCC(C(=O)C1=CC=CS1)N2CCCC2,5.9123125,1.4351908
445,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,0.6073041,2.6216872
446,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O,2.274286,-2.175525
447,C1=CC(=NC(=C1)C2=CC=CC(=N2)C#N)C#N,1.8183622,3.1377273
448,COC1=CC(=NC=C1)Br,0.80501175,1.6825967
449,C1=COC(=C1)C(C(F)(F)F)N,5.36302,0.4194687
450,CC1=CC2=CC=CC=C2C1,0.9723618,6.305544
451,[B-]1(N2C=CC=[N+]2[B-](N3[N+]1=CC=C3)(C)C)(C)C,1.4992466,2.9286308
452,C1=CC=C2C(=C1)C=CC(=N2)C(=O)[O-],0.6491923,2.23595
453,CCO[NH3+],10.633527,1.0423833
454,C1=CNNN1,0.89891666,5.561871
455,CCCCCCCC=C,9.332017,-0.22308579
456,CCSSSSCC,5.6736736,-1.687238
457,CC1=CC(=C(C=C1)C)O,0.75607234,0.44795737
458,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,1.8193194,0.015211493
459,CC(=C)CCCC(=C)C,4.8007445,-2.3599448
460,C1=CC=[C]C=C1,2.3872845,-1.1821697
461,COC1=CC(=CC(=C1)C=CC2=CC=CC=C2)OC,1.7738085,-2.07527
462,CCO[SiH](C)OCC,6.2250366,0.12658177
463,CCC1=CC=C(C=C1)C2=CC=CC=C2,3.6502173,0.1696251
464,C1=CC=C(C=C1)C2=NC=CC(=N2)N,0.5945461,2.924227
465,CC1=CC=C(C=C1)CC(C(=O)O)N,4.13539,-0.3134635
466,C1=C(C=C(C=C1Cl)Cl)Cl,0.93463886,0.60131
467,COC(=O)C1=CC=CC=C1C(=O)OC,0.83302623,0.9691143
468,C=CN1CCCC1=O,2.3231416,1.5871354
469,C1C2=C3C(=CC=C2)C4=CC=CC=C4C5=CC=CC1=C53,-0.950103,3.3763037
470,C1=CC(=CN=C1)N2C=CC=N2,1.9419405,3.7152522
471,[CH]=N,9.374087,0.3310128
472,C1=CN=[N+](N=N1)[O-],1.341619,2.2263756
473,C1=CC=C(C=C1)CCC2=NC=CN=C2,3.8970356,1.8901184
474,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,0.5072441,6.176232
475,C1=CC=C(C(=C1)CC(=O)O)O,1.9010537,0.82571703
476,C1=CSC=C1F,3.944285,0.901176
477,C1CC(C1)C2CCC2,1.2251174,0.89819556
478,CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,5.0264325,-1.3014244
479,C1=CC=C2C(=C1)C=CC3=C2OC4=CC=CC=C34,-1.2732155,2.2044125
480,[CH2-]CC(=C)[CH2+],9.020348,0.3529166
481,C1=CC(=CC(=C1)F)CC(C(=O)O)N,3.7892637,-0.05296418
482,C(=O)(N)NC(=S)N,2.855477,-1.6887156
483,[C-]#[N+]C1=CC=CC=C1,1.8948888,-0.110121205
484,CC1=CC=C(C=C1)C2=CC=CC=C2,1.0189325,2.1253755
485,CN=NCC1=CC=CC=C1,5.3968353,-0.13615373
486,CO[Si](CCCS)(OC)OC,6.627042,-0.3409054
487,C1=COC=N1,1.7258449,1.7349073
488,B1(OC(=O)C(C(C(=O)O1)O)O)O,2.1185293,4.0664616
489,C1=C(C=NC=N1)C=O,0.9594188,1.3356943
490,C(F)F,8.907969,0.89777386
491,C1=CC(=C(C(=C1)F)F)F,0.5073128,0.9765326
492,[Se][Se],4.447418,-0.3925865
493,C1=CC(=CC(=C1)F)C(F)(F)F,2.6305795,-0.80638003
494,CC(C#N)C1=CC=CC=C1,4.696277,-1.4657611
495,CC1=CC=CO1,5.879856,0.8941591
496,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,-2.3339314,1.8419092
497,C(C(C(F)(F)F)(F)F)(C(O)(F)F)(F)F,3.505969,-0.94603777
498,C(CC(=O)O)C(=O)C(=O)O,8.619174,0.91497713
499,C1=CC=C(C=C1)[Se]Br,4.171246,-1.0276582
500,COCCOCCOC,9.346742,2.233393
501,CC(=O)NC(CO)C(C1=CC=C(C=C1)[N+](=O)[O-])O,-0.9681577,-1.155679
502,C1=CC=C(C=C1)C=C(C#N)C2=CC=CC=N2,3.4704115,-1.4556634
503,CN1C(=CC=C1C#N)CN,1.6174461,2.6307979
504,CC[N+](C)(C)CCO,2.3940392,-2.1604733
505,C1=CO[NH+]=C1,5.371996,1.1345205
506,C1=CN(N=C1)CC#N,5.3338976,2.985212
507,CCN(CC)CCCNCC1=CC(=C2C=CC=NC2=C1O)Cl,2.3773522,1.564436
508,CCCCCCCCCCC=O,10.050876,0.35112858
509,C1=CC=C(C=C1)C[N+]2=CC=C(C=C2)C3=CC=[N+](C=C3)CC4=CC=CC=C4,4.2081127,-0.2663859
510,C1=CC(=CC(=C1)O)C2N=N2,2.96592,1.6946377
511,CCOC1=NC=CN=C1CC(C)C,1.3613539,2.1560156
512,C1=CC=C(C=C1)NCCC2=CC=CC=N2,4.038949,2.112775
513,CO[Si](C)(CCCS)OC,10.756049,1.6976006
514,CCCCC(=O)ON1C(=O)CCC1=O,5.4621773,3.754946
515,CN=NC1=CC=CC=C1,3.3130248,-1.460682
516,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,0.44793198,3.5036445
517,C1=C(OC(=N1)C(=O)O)Br,1.5866601,2.2534084
518,CC1=CC(=CC=C1)C#C,2.4337082,0.03848002
519,CCC(=O)C(=O)CC,3.2116067,-2.1096714
520,CN1CCN(CC1)C2=CN=C(C=C2)N,2.817076,4.9902964
521,CC(CN(CC(C)O)CC(=O)O)O,-0.69179773,1.7160348
522,C1=CC=C(C=C1)C(CC(=O)O)CN,4.6179223,-0.44284168
523,C1CC(=O)NC1=O,-1.8609903,2.9752467
524,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)[O-])[NH3+],-2.507164,1.7587411
525,C1CCCC(=O)C(CC1)CC2=CC=CC=C2,3.7468853,5.688108
526,O=P(Cl)(Cl)Cl,3.6819353,-2.355194
527,CC1=CC=CC=C1C=C,-0.051423006,0.65330875
528,B1(C=CC=CN1)C(C)CC,3.415128,1.037817
529,CN(C)CC1=CNC2=CC=CC=C21,-2.3031158,1.9506804
530,CC1=C(C2=CC=CC=C2N1C)C#N,-1.323907,3.6574185
531,Br,,
532,CC(C)C(=O)O,8.735391,0.9668166
533,CC1=CCC=C(C1)C,-1.4918075,2.8369093
534,CCC=CC,5.678686,-1.3193719
535,C1=CC=C2C(=C1)C=CC3=C(C4=CC=CC=C4C(=C32)CO)CO,-0.7571822,1.639168
536,C1=CC=C2C3C=CC(C2=C1)N3,1.1161032,7.4719
537,C1=CC=C(C=C1)N=NC#N,3.4290364,-1.350006
538,[BH],1.2726761,3.6104467
539,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,8.067453,0.6670917
540,CC1(CCCC(N1[O])(C)C)C,-1.1882516,1.5253175
541,C1C2=CC=CC=C2C3=CC=CC=C3CO1,0.52911186,6.051079
542,CCN1C2=CC=CC=C2N(C3=CC=CC=C31)CC,1.6385678,6.2673345
543,C1=CC2=C(C=C1F)C(=CN2)CC(=O)O,-1.7120179,1.8788443
544,CC1=CC=CC=C1OC2=CC=CC=C2C,0.81904596,-1.0761166
545,CC(C)(C)C1=CC=C(C=C1)O,2.8003254,-0.8556345
546,C1=CC=C(C=C1)[P+](=S)C2=CC=CC=C2,4.0725093,-1.2590183
547,CC1=CC(=CC=C1)N=NC2=CC=CC=C2C,2.105258,-0.49229494
548,C12=C(NC(=O)N1)NC(=O)NC2=O,-0.9751585,3.4622896
549,CC(C)C,3.678113,-2.4809296
550,C1=C(NC=N1)C#N,2.1622715,2.6672947
551,C1CC=C2CCCC=C2C1,3.1219575,6.2888412
552,CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,1.6027026,-1.1053424
553,C1=CC2=CC3=C(C(=CC=C3)N)N=C2C(=C1)N,-0.56104475,3.0744832
554,CC(C)[C+](C)C,7.3441787,-0.17058699
555,C1=CC=C(C=C1)N=O,3.1763177,-1.3127513
556,CC1=CC2=N[Se]N=C2C=C1C,-0.63819474,2.833664
557,C1=CC=C(C=C1)C(C#N)C(C#N)C2=CC=CC=C2,4.7611227,-1.2917553
558,C1=CC=C2C(=C1)C=CN2,-0.9774353,2.0011663
559,C=C(C1=CC=CC=C1)C2=CC=CC=N2,3.8917973,1.2863262
560,CN1C2=C(C(=O)N=C1N)NC=N2,-0.50763106,4.2771254
561,C(CC(C(F)(F)F)(F)F)CS,6.9102244,0.7103433
562,C1C2=CN=CN=C2N=N1,0.24834079,4.2384334
563,CC(C)CCCCCCCO,10.462082,2.8000414
564,C1CC(C2=NN=NN2C(C1)F)F,2.739943,4.675823
565,C1=NNN=C1CC(=O)N,3.0427556,2.5020661
566,CCN1C(=S)CSC1=O,3.7138004,5.8776703
567,CCCC=C,5.8425426,-1.2189815
568,C(C(C(=O)O)NC(=O)CN)C(=O)N,7.0082917,2.2597618
569,C(CSCl)C(=O)O,7.248111,0.9108547
570,CC(C)CC(C(=O)O)NC(=O)C(CC(=O)O)N,7.294722,2.2199893
571,C#CC1=CC=CC=C1,1.6110289,0.5962117
572,CC(CC=O)(O)O,3.1020691,-1.6673324
573,C1CC2=CC=CC=C2C3(C1)C(=O)NC(=O)N3,1.4665943,7.8191786
574,C1=NC(=C(N1)C(=O)N)N,0.6718672,3.32397
575,C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54,-2.1917832,2.1240973
576,[CH2-]CCCC#[C+],6.0168433,0.020131323
577,CCOC(=O)C1=CC=C(C=C1)NC(=O)C,2.0831165,0.2422463
578,CN1C=NC2=NC=NC(=C21)N,-0.29053292,4.032192
579,C1=CC=C2C(=C1)C=C3C=CC=CC3=[Si]2,0.9892146,6.4402456
580,C(CSS)O,3.2273824,-1.9309157
581,CC1=CC(=CC=C1)CC=C,3.3452518,-0.05699317
582,CCP(=CC)(CC)CC,7.66116,-0.20729867
583,CCC(C(=O)N)N1CCCC1=O,-1.3132204,0.7804148
584,C=CCC1=CC=CC=C1,4.6691275,-0.62996775
585,COC1=CC(=CC(=C1OC)OC)CC=C,-0.04614067,0.17623352
586,CCC1(OCC(O1)CO)CC,0.23504043,-1.0627097
587,C1C(SC(=S)S1)C2=CC=CC=C2,0.7857266,2.340665
588,CC1=C(C=CN1)C#N,-0.23914391,1.6088816
589,C1=COC(=C1)S,5.902368,0.85707855
590,CCCCCCCCCCCO,10.556863,1.9532201
591,C1=CC2=C(C=C1N)N=C3C=CC(=CC3=N2)N,-0.7790459,2.631519
592,C=CCC=C,2.7513788,-2.2382166
593,C=C1CCCCCC1,-1.0227438,2.8338683
594,CC1=CC=C(N1C)C#N,-0.08686621,3.2445588
595,CC1=C(C(=CC=C1)O)Cl,0.17647487,0.90315956
596,CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,3.0617146,-1.7661711
597,CC1=CC(=CC(=C1)C(=O)O)C,0.7551407,0.853975
598,C1CC2=CC=CC=C2C1CC3=CC=CC=C3,0.4315757,7.6702514
599,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,-0.9461216,3.0231178
600,C1=CN(N=C1)C2=CC(=NC=C2)N,1.9231535,3.4325488
601,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(N3)N,-0.30603826,2.9177828
602,CCCCCCCCCCCCCCCCCCCCCC,10.703149,2.1199853
603,C1=CC(=C(C=C1CCC(=O)O)O)O,1.9395818,0.105006635
604,C1=CC=C(C=C1)C=CC2=CC=CS2,2.5354764,-2.5692837
605,C(C(=O)Cl)C(=O)Cl,4.1216154,-1.8030701
606,CC[N+](C)(C)CC,4.989315,-0.598669
607,C1=CSC=N1,2.3628922,2.1642377
608,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)NCCO,1.6538768,1.6529975
609,COC1=C(C(=C(C=C1)N)[N+](=O)[O-])[N+](=O)[O-],-1.417669,0.49126604
610,C(Br)(Br)(Br)Br,3.5637038,-2.3185132
611,CC1=CC(=C2C=CC=C2C(=C1)C)C,0.25559783,1.7400657
612,CCCCC[CH2],5.979111,-1.6715119
613,C(COCCOCCO)O,9.61135,2.0783288
614,C1C(C(C(C(O1)(CO)O)O)O)O,6.6501517,9.210645
615,CCC(=O)C=C(C)C,7.9917912,-0.27725235
616,COC#CC(=O)OC,7.8679934,0.6722534
617,CC(=CC=CCC(=O)OC)C,7.981131,0.0620247
618,C=C1CC=CC(=C)C1,2.9541237,7.257481
619,C(C1C(C(C(C(O1)O)O)O)O)O,6.2268615,9.265138
620,C(C(C(C(C(C(=O)O)O)O)O)O)O,-0.25520426,0.480448
621,C#COC#C,4.0070624,1.0452733
622,CCC=CCCCCCCCCCCO,9.790802,-0.35628837
623,C1=C(C=NC(=N1)N)F,0.8214712,2.8084996
624,CN1C(=O)C=C(S1=O)Cl,2.2516723,5.872625
625,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,-1.2072966,4.219853
626,B(C1=C(C(=C(C=C1)F)F)F)(O)O,-0.06100605,0.9225059
627,CC(C1=NNN=C1)C(=O)N,3.5579762,2.793772
628,C1=CN=C2C1=NC=C2,2.5303552,7.4386325
629,[H+].C(=O)(C(F)(F)F)[O-],9.194216,0.2932101
630,C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,1.8296287,-0.22803803
631,C1=C(C(=O)OC1=O)F,-0.29861754,4.337618
632,C1=CC=C2C#CC3=CC=CC=C3C#CC2=C1,0.17244886,3.7756548
633,C1=CC2=CN=C(N=C2N=C1)N,-0.365574,3.0951598
634,CC1=CC=CC=C1N=NC2=CC=CC=C2,3.0329528,-0.99464536
635,CC(=O)N(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,-0.5561422,6.126533
636,C1C2CC1C=C2,4.758663,0.35774258
637,CC(C)(C)C12COP(OC1)OC2,-0.8525263,2.3035977
638,C1CN1,6.424812,6.7623115
639,C1=CC=C(C=C1)[Se]Cl,3.9478052,-1.4262938
640,CCC1(C(=O)NC(=O)N1)C,4.0677614,7.8192625
641,CC1=CSC2=C1C=CS2,-0.668815,2.1468136
642,C1=C(C(=NC(=C1F)N)N)F,-0.17422825,1.9322689
643,CC(C)(C1CCC(=CC1)CO)O,4.545352,7.5478325
644,B(C1=CC2=C(S1)C=CS2)(O)O,-0.49261424,1.7693703
645,[H+].[H+].[H+].[O-]P(=O)([O-])[O-],10.031946,0.3546236
646,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,5.0559115,8.822479
647,C1=CC=C(C=C1)C=CC2=CC=C(C=C2)C#N,2.438604,-1.990135
648,C1=CC=C(C(=C1)CO)O,2.0744913,0.12926614
649,CC(=C)C(=O)OC,7.8355236,-0.035859503
650,CN(C)C(=S)SSC(=S)N(C)C,6.254188,0.8700817
651,C1=NN=CN=N1,0.7653239,2.8117986
652,CC(C)(C)[O],5.4716797,-1.7972765
653,C1=CC(=CC=C1OCC(=O)O)Cl,2.0589745,-1.1610724
654,CCC(=C)C=C,1.329013,-2.147084
655,Cl,,
656,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-0.83654606,-1.1116097
657,C(C[O-])O,0.74967015,-1.1931126
658,C1=CC(=C(C(=C1O)O)O)Br,-0.40210408,1.132199
659,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4(C)O)C,4.9170213,8.466162
660,CC(C)C1CCC(CC1)CO,5.895656,5.338517
661,C1CCC2(C(=NC3=CC=CC=C32)C1)C4=CC=CC=C4,2.4605896,7.643913
662,CC1=CC(=NC=C1)C(=O)C,2.1196449,1.884195
663,C1=CC2=NSN=C2C(=C1)CS,-0.03134725,1.6612171
664,CCCCCCCC=CC=CC(=O)O,9.507971,-0.6142613
665,C1=CC=C2C(=C1)C3=C(O2)C(=CC=C3)S,-1.6052814,2.0131335
666,CCC(C)O,4.2998714,-2.0715084
667,C1=C(C=C(C(=C1F)F)F)O,0.5208589,0.76023966
668,CC[Si](CC)(CC)N(C)C,-0.4410726,-1.6679096
669,B(C1=CC=C(C=C1)OC2=CC=CC=C2)(O)O,2.047908,-1.5739506
670,CCCC(=O)OCC1=CC=CC=C1,5.874735,-0.6170575
671,CN1C(=C(C(=O)NC1=O)N(C)C=O)N,0.09125013,4.3280663
672,CCCCCCOCOC,6.884251,-0.94738895
673,C1=NN(N=N1)N,3.8651197,3.4183288
674,C1=CC=C(C(=C1)N)N2C=CN=N2,1.4920794,3.5631735
675,CC(C)(C)C1CCCCC1O,6.8466268,6.04545
676,[AsH3],0.06735914,-0.48083854
677,CCl,6.978779,0.6896258
678,CC#[N+]C(C)(C)C,7.2659903,-1.2052357
679,CC1=CC2=C(C=C1)NC(=C2)C,-1.1347828,1.8858193
680,CCCC=CC,9.897759,-0.3122302
681,CCN(CC)C=O,8.590426,2.0541239
682,CC1=CC=C2C=CC=C2C=C1,1.1036397,2.2999818
683,CC(C)(C)OCCO,7.3514695,0.8153763
684,[NH3+]P(=O)(O)O,5.1574006,-2.0441606
685,C1=CC=C(C=C1)C2=CC(=C(C(=C2)O)O)O,-0.0887001,2.1673372
686,C1=CC=C2C(=C1)C=C(O2)C#N,-1.8977742,1.6043421
687,CCCCCC[CH2-],10.573651,1.9132396
688,CC(C)CCCC1=NC=CN=C1OC,1.8572978,2.0281692
689,C1=CC=C2C(=C1)C=NOO2,0.6151238,6.5257835
690,CCNC1=NC(=NC(=N1)N)N,1.8568335,3.126532
691,C1=CC=C2C=C(C=CC2=C1)N=C=O,1.0982203,-0.3552734
692,CCCC(=O)NC1=NC=NN1,4.315096,1.834886
693,CC1=CCCC(=CC=CCC1)C,3.243295,7.192561
694,C[NH+]1CCCC1,7.1732774,5.719017
695,CN1C=CC(=N1)Cl,3.4536617,2.734955
696,C1=CC(=CC=C1C(CCl)C2=CC=C(C=C2)Cl)Cl,3.711017,-1.3584855
697,CCCCCCCCCCC=C,0.16828687,-1.0436797
698,C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N,-0.665752,2.7538083
699,CC1=C(NN=C1)C2=CC=CC=N2,0.7268052,3.573807
700,C1CC2=CC=CC=C2CC3=CC=CC=C31,0.65158844,6.497822
701,C1CCC2CCCCC2C1,4.947501,3.7160544
702,CC1=NC=CN=C1SC2CCCCC2,2.6751106,3.326814
703,CC(=O)OCCOC=O,7.8828993,0.33587086
704,C1=CC=C2C=C(C=CC2=C1)C3=NN=CN=N3,0.31390738,3.0328019
705,C=CC1=CC=CSS1,2.270842,1.2853585
706,CCC(C#N)O,6.3795977,2.2369373
707,CCCC1=NN(C(=N1)C2=CC=CC=C2)C,1.0689636,4.201151
708,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,4.8121834,9.009432
709,CCCCN1C(=O)CSC1=S,4.0895586,6.132208
710,CN(C)C1=CC=CC2=C1N=CC=C2,-0.20566154,2.7187097
711,C=COC(=O)C1=CC=CC=C1,4.043843,-1.6563132
712,C1=CC2=CC(=NC=C2N=C1)N,0.17072518,2.2764816
713,C(=S)(NN)NN,6.3835373,1.4972465
714,CCN(CC)CCOC1=CC=C(C=C1)C(=O)CCC2=CC=CC=C2,3.105984,-1.1712657
715,B(O)O,1.5423981,4.086847
716,C1=CSC(=C1)CC[N+](=O)[O-],1.6506853,-1.7622657
717,C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2,4.2786107,-1.1813304
718,CCN,4.7320313,-1.4838687
719,C[N+](C)(C)C(CC1=CN=CN1)C(=O)O,6.150698,1.7693801
720,C1CN(CCN1)C2=CC=NC3=CC=CC=C32,1.4683021,4.7834907
721,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.682423,8.048215
722,CSC1=NC2=NC=NC(=C2N1)N,-0.3649816,3.8641372
723,CC[Si](CC)(CC)C#CC#C,10.151517,0.594004
724,C1C=C2C=CC=NC2=NC1=O,0.85743093,4.9462705
725,CC1=CC(=CC=C1)OC(=O)NC,1.3224165,-1.2086835
726,CC(=O)NC1=CC=C(C=C1)O,2.7833982,0.15201685
727,CCC(CC)(N1C=CC=N1)N2C=CC=N2,5.73277,2.9683068
728,COC(=O)C1C2CC(C1C(=O)O)C=C2,5.8820424,6.980911
729,C=C1C=CC=CC1=C,-0.23249665,2.2739933
730,C1=CC(=CC=C1NO)N=O,2.5921154,-0.18122733
731,[CH2]CC(=O)O,8.642138,0.48978463
732,CCC(C)SO,9.909521,2.411777
733,CC1=CC(=C(C=C1C)N)N,-0.20227736,1.5473058
734,CCOC(=O)C1=C(NN=C1)N=CN(C)C,0.96329886,1.8606277
735,C1(=C(C(=C(C(=C1F)F)N)F)F)N,-0.29731277,1.3729867
736,C1=CC(=CC=C1CC(=O)C(=O)O)O,3.6183028,-0.6939943
737,CC1=C(NC=C1)C,-0.70905983,2.4102268
738,CC1=CN=CC(=N1)C#N,1.0988233,2.247144
739,C1=CC(=C(C=C1N)O)[As](=O)(O)O,-0.3321297,0.7360679
740,C1(=C(C(=C(C(=C1F)F)F)N)F)N,-0.3026032,1.3480171
741,CCOC(=O)C1=CC=C(C=C1)O,2.0846283,-0.28669474
742,C=C1C2=CC=CC=C2C(=O)O1,0.8967836,6.1959586
