SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_ML_S1fL,xtb_Lin_T1,xtb_Lin_S1,xtb_Lin_S1fL
C1=CC=C2C(=C1)C3=CC(=O)C4=CC=CC5=C4C3=C(C2=O)C=C5,18299,1.9,2.758,1.5631,2.576724,-0.3369,-0.181276,0.0,1e-06,1e-06,1.5481123085671344,2.6005051831335457,-0.1313125099772795,1.7826637541579382,3.0433674949846625,0.020819295028538992
CC1=COC(=N1)C2=CC3=CC=CC=C3C=C2,13812589,3.11,4.04,2.4658,3.911677,-0.6441999999999997,-0.12832299999999996,0.0519,0.317791,0.265891,2.5195419003804673,3.884588954557066,-0.09190640562961183,2.7134754199771445,4.052189212324544,0.04287838639966586
C1=CC(=CC=C1C(=O)NCC(=O)O)N,2148,3.475,4.386,3.1868,4.504747,-0.28820000000000023,0.11874699999999994,0.0521,0.432299,0.380199,3.148918041625383,4.369843528028468,-0.03482410596608957,2.98744161391295,4.318067766542128,0.04423526497391378
CC(C)OC(=S)SC(C)C,536604,3.881,3.883,3.1674,3.533975,-0.7135999999999996,-0.34902500000000014,0.0004,0.000114,-0.000286,2.9945275230765107,3.596905611650092,0.010069114402482942,3.302873763689908,3.9296916459438056,0.019983460668107158
CCCCCOC(=O)OCCCCC,222266,7.256,7.247,6.3139,6.839982,-0.9420999999999999,-0.4070179999999999,0.0007,0.000112,-0.000588,6.374291469594147,7.071879392750699,-0.028843954482485945,5.886920417494786,6.557537418279983,0.022276657238192783
C1=CC(=NC=C1O)C=O,278389,3.496,3.697,2.9995,3.528336,-0.49650000000000016,-0.16866400000000015,0.0011,9e-06,-0.0010910000000000002,3.2411950853870013,3.5754997640875805,-0.07876536837282846,3.0036044614192305,3.7781478564645035,0.022975126497305782
CC(C)CC(C(=O)NC(C)C(=O)O)N,81721,5.696,5.73,4.3844,5.459776,-1.3115999999999994,-0.2702240000000007,0.0113,0.016174,0.004874000000000002,4.847943237184304,5.458934580530279,0.0011721895317680173,4.695779162451293,5.366765408230721,0.02577526758830526
CC1=CC=CC=C1C2=CC(=C(C=C2)N)C,25948,3.886,4.416,3.2911,4.476741,-0.5949,0.06074099999999927,0.0591,0.200844,0.14174399999999998,3.4087979448541392,4.332349316397688,-0.0244190588743122,3.3105239782018074,4.348670917831528,0.04559927641129001
COC1=CC=CC=C1OCC(CO)O,3516,4.042,4.505,3.6569,5.003507,-0.3851,0.49850700000000003,0.0539,0.045472,-0.008428000000000005,3.7471404176263405,4.836782581951716,0.019006171118937945,3.4283364177200077,4.415507399044369,0.04417596390340023
CCC(C)(C)OC(C)(C)C,22151631,7.343,7.347,6.0891,6.127077,-1.2538999999999998,-1.2199230000000005,0.0234,0.031011,0.007611,6.029557297144045,6.231815835443195,0.03262587735639176,5.9680370234127995,6.648972058418609,0.03270320241895208
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,7071,3.493,4.127,2.9468,4.043647,-0.5461999999999998,-0.08335299999999979,0.3678,0.247906,-0.11989400000000003,3.0743315419956856,4.023624567424459,0.23744943336403496,3.006263442859101,4.120070029363552,0.18331541627538228
CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,71310,4.863,4.903,3.6942,4.680511,-1.1688000000000005,-0.2224889999999995,0.0047,0.000371,-0.004329,3.9622522821809127,4.816677531736382,0.0030559141565943597,4.0498270369256435,4.713498565326436,0.022937855185255485
CCN(CC1=CC=CC=C1)C2=CC=CC=C2,7098,3.426,4.041,3.5455,4.096975,0.11949999999999994,0.05597499999999922,0.0849,0.016268,-0.068632,3.186429482224476,4.177941530148066,0.03330770593735352,2.9576514567021204,4.052112944068961,0.05702820893283907
COC1=CC=CC=C1Br,11358,4.288,4.825,3.617,4.910887,-0.6710000000000003,0.0858869999999996,0.0467,0.058222,0.011522000000000004,3.630549188620588,4.972909115713907,0.037828816717487904,3.610723197545387,4.655238329476752,0.04107339843539423
C(CCN=[N+]=[N-])CC(C(=O)O)N,16666241,4.588,4.589,3.7678,4.302904,-0.8202000000000003,-0.28609600000000057,0.0011,0.000119,-0.000981,4.09955587160105,4.452040257335862,-0.020772153947150023,3.8481296862479417,4.480793269659178,0.021375334660857497
C1=CC=NC(=C1)C=CC2=CC(=CC=C2)C#N,18763276,3.08,4.259,1.9652,2.958061,-1.1148,-1.3009390000000005,1.4627,0.015511,-1.4471889999999998,2.0670651699799,3.4350898104014798,0.8285284665316751,2.683426148913862,4.218546970344946,0.6322656833092712
CC(=NCCCN(C)C)N(C)C,6432127,4.352,4.808,3.9777,4.921318,-0.3743000000000003,0.11331800000000047,0.0098,0.004633,-0.005167,4.114823302534623,4.920238367931975,0.027925216867189278,3.6675834079230403,4.650844013171156,0.02512821862838647
C1=CC2=C(N=C1)N=C(C=C2)Cl,5152838,3.836,3.932,3.0964,3.924136,-0.7395999999999998,-0.007864000000000093,0.0002,0.000186,-1.4000000000000015e-05,2.9891782032179637,3.7179564792733966,0.03181641631324451,3.2684730821502526,3.967923370483017,0.019894548335169068
C1=NN=CN=N1,9263,1.877,1.882,1.4289,2.238361,-0.44809999999999994,0.35636099999999993,0.007,0.005401,-0.0015989999999999997,1.5319407513690693,2.398452460812311,-0.015573560493370924,1.7741425653207865,2.378841841864989,0.02392039390320473
C1=CC=C2C=C3C=C(C(=CC3=CC2=C1)C=O)C=O,195906,2.212,3.213,1.7311,2.983129,-0.4809000000000001,-0.22987100000000016,0.0952,0.02128,-0.07392000000000001,1.8188202916548377,3.023072994483087,-0.02703859664963508,2.0340246905411252,3.414508163085944,0.0616542079638832
C1=CC=C(C(=C1)C(=O)NCCCNC(=O)C2=CC=CC=C2O)O,212503,4.025,4.583,3.558,4.55805,-0.4670000000000005,-0.024950000000000472,0.0831,0.004154,-0.07894599999999999,3.4294887106985423,4.446367365640678,0.050552142224931984,3.4084389818642937,4.471825867430557,0.05767208096422844
CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,14677,3.079,3.413,3.1956,3.811374,0.11660000000000004,0.398374,0.0394,0.000731,-0.038668999999999995,3.154875315670683,3.6674405063389153,-0.03461819098351971,2.682656489508801,3.555597414574742,0.03894107362777806
C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,12116,4.374,4.686,3.6376,4.581472,-0.7363999999999997,-0.10452800000000018,0.0032,0.03245,0.029249999999999998,3.124753697971259,4.550549411602475,0.0014020721763305572,3.6765578341162914,4.546844499774575,0.022207156503955196
CCCCC(=O)C1=CC=CO1,231325,3.15,4.057,2.9717,3.837406,-0.17830000000000013,-0.2195940000000003,0.0,7e-06,7e-06,2.932478786366083,4.03150654631633,-0.038651043178156846,2.73956254152574,4.056342925079111,0.020819295028538992
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,2541,3.629,4.178,3.0818,4.039494,-0.5472000000000001,-0.13850599999999957,0.1177,0.106613,-0.011087,2.9819601466049344,4.029950190781697,0.126656935530188,3.105969162292341,4.155073076707373,0.07158163917127622
C1=NC=NC(=N1)Cl,5215566,4.859,4.859,4.0471,4.623451,-0.8118999999999996,-0.2355489999999998,0.0,0.0,0.0,4.193568433202652,4.734309292302764,-9.663071801805506e-05,4.05545189568035,4.690444871249289,0.020900832090250385
C1=CC=C2C(=C1)C3=NNC4=C3C(=C(C=C4)N)C2=O,5344961,1.879,2.954,2.0504,3.067722,0.17139999999999977,0.11372199999999966,0.4179,0.182942,-0.234958,1.7431448044816857,2.905369069555599,0.27045672813809385,1.7724256649701253,3.2048493582514115,0.20558795567637433
COC1=C2C(=C(C=C1)OC)OCO2,11309890,3.875,4.254,3.517,4.747617,-0.3580000000000001,0.4936170000000004,0.0144,0.012937,-0.001462999999999999,3.7285214332692265,4.708770956157788,-0.015462610388452373,3.2953053759373425,4.214628828762379,0.028519437119636885
CC(C)(C(C)(C1=CC=C(C=C1)Cl)O)O,6617,4.937,4.978,3.6392,5.12615,-1.2978,0.14815000000000023,0.0019,0.002492,0.0005919999999999999,3.700342035583795,5.065726938834506,0.014747881041065296,4.10754504794675,4.774549523321594,0.021643337779567364
CCCC(=O)OCCC,7770,6.07,6.074,5.1315,5.678077,-0.9385000000000003,-0.3959229999999998,0.0059,0.002342,-0.003558,5.095189860820104,5.7218060522982634,-0.003345616932471397,4.981899112000079,5.6338770784047885,0.02344589133259762
CCC12CC3CC(C1)CC(C3)(C2)C,519330,7.936,7.943,6.5874,6.684604,-1.3486000000000002,-1.2583959999999994,0.0016,0.00318,0.00158,6.501828561666104,6.88359022403651,-0.0075757610596565205,6.408070635032763,7.103280374918203,0.02265292613706401
CCOC(=O)CC1=CNC2=CC=CC=C21,13067,3.658,4.452,3.1926,4.547425,-0.4653999999999998,0.09542499999999965,0.1348,0.081171,-0.05362900000000001,3.190903598483235,4.511838246920424,0.12448710875937291,3.1284462087120146,4.364368556247168,0.07928295968044663
C1=CC2=C(C=C1N)C(=O)NNC2=O,95014,2.585,3.498,3.0746,4.057973,0.48960000000000026,0.5599729999999994,0.2357,0.051353,-0.18434699999999998,2.8042606179167637,3.6965444821480986,0.058166451599603874,2.312134135347831,3.6292995245642885,0.12458882036977245
C1=CC=C(C=C1)NC2=CC=CC=N2,81130,3.551,4.258,3.2541,4.116885,-0.29689999999999994,-0.1411150000000001,0.3163,0.071133,-0.24516700000000002,3.180567622400311,4.072473573161891,0.04717689654576218,3.052901372340163,4.2209995448742195,0.1566278763995803
CC1=CSC(=C1)[Si](C)(C)C(C)(C)C,60023527,4.189,5.413,3.3829,5.209908,-0.8061000000000003,-0.20309199999999983,0.0089,0.153803,0.144903,3.198158225157803,5.2151739084885484,-0.011624383304685593,3.534953170777481,5.125599868342309,0.02663873443056837
CC(=O)C1=CC=C(C=C1)N(C)C,75037,2.767,3.977,2.9023,3.878039,0.13529999999999998,-0.09896100000000008,0.7687,0.000138,-0.7685620000000001,2.7800661117297314,4.028982127748304,0.6389070007703994,2.446562584365407,3.9934864582124847,0.34335945094164044
C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O,6697,2.471,3.241,2.0128,3.125515,-0.45820000000000016,-0.11548500000000006,0.0,1e-06,1e-06,2.1020459848840596,3.2339476433261454,-0.008058760642946097,2.222902109558039,3.4192351098982665,0.02091418254266364
CCC1CCCC2C1CCCC2,33053,8.307,8.314,6.8702,6.940271,-1.4368000000000007,-1.373729,0.0072,0.00055,-0.00665,6.741706109232302,6.821993808448531,0.00930545510148745,6.687344178690344,7.376001436173848,0.023941983348225455
C1=CC=C(C=C1)C=O,240,3.805,3.805,3.1636,3.686386,-0.6414,-0.118614,0.0001,8.4e-05,-1.600000000000001e-05,3.1705447154484148,3.7397902610330576,0.08382226434384774,3.2491138560428654,3.8720271376345585,0.020943968687578304
C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3N=CN4,22599145,2.454,3.466,1.9355,3.187496,-0.5185000000000002,-0.2785040000000003,0.202,0.039468,-0.162532,1.8647837716338411,3.3616294481532343,0.16227660437189154,2.2185604298564687,3.6109696568104934,0.10915190020257995
C1=CC=C2C(=C1)C=CC3=C2C=C(C=C3)N,74691,3.209,3.633,2.6714,3.659167,-0.5375999999999999,0.02616700000000005,0.0412,0.022414,-0.018786,2.845946487219208,3.570979825022399,-0.03713104999717483,2.7847281642895005,3.725702753901246,0.03868801152452263
CC(C)C1=COC2=C1C=CC=N2,15274367,3.848,4.79,3.2098,4.721994,-0.6381999999999999,-0.06800600000000045,0.099,0.123558,0.024557999999999996,3.273847210435738,4.874032333515944,0.10614092167105493,3.2820099999749446,4.636867239731815,0.06360606344489043
C1=CC(=CC=C1N)S(=O)(=O)O,8479,3.655,4.313,3.4447,4.762149,-0.2102999999999997,0.44914900000000024,0.063,0.015974,-0.047026,3.331849645941168,4.626292185455532,0.13454345594958272,3.1230106288284443,4.259152397254443,0.04926547361481379
CCCCN=C(CC)N(C)C,525837,4.459,4.724,3.9021,4.904064,-0.5568999999999997,0.18006399999999978,0.0125,0.035819,0.023318999999999996,4.26998814454982,4.925360474010274,-0.005362854636408128,3.744796759534904,4.583677683009016,0.02586565091818018
C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C=CS4,164557,3.393,3.796,2.6249,3.752989,-0.7681,-0.04301099999999991,0.0078,0.002663,-0.005136999999999999,2.744578175691397,3.6748552419869145,0.03218865310100023,2.932505478973677,3.8614345238049577,0.023842667179659507
CC(C)C1=CC(=O)C(=C(C=C1)O)O,72605,0.254,1.313,0.8187,2.476686,0.5647,1.163686,0.0555,0.031569,-0.023931,0.05613539914709709,1.5469018104686365,-0.006174311088978382,0.5405895974711525,1.9289671053742716,0.04437380001528421
C1=CC(=C(C=C1N)[N+](=O)[O-])N,4338370,1.764,2.683,1.8473,2.710558,0.08329999999999993,0.02755799999999997,0.1653,0.075421,-0.089879,2.052782430858415,2.911791551158596,0.020373371429330683,1.6845128121465613,2.9934045143712833,0.09329167917556405
C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,7540,4.459,4.909,3.7284,5.021165,-0.7305999999999995,0.11216500000000007,0.0322,0.056724,0.024523999999999997,3.7185474229313824,4.887703992559975,0.004724977922150268,3.744731406577038,4.730217143438312,0.0341205216052638
C(CNCCNCCO)N,110301,5.804,5.82,5.3465,5.51782,-0.45750000000000046,-0.3021799999999999,0.0163,0.000953,-0.015346999999999998,5.190031913124591,5.302935416593564,0.005937441011310374,4.771250046865058,5.4311509953304675,0.027888714418940287
C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O,11349,2.563,3.708,2.2863,3.545882,-0.27669999999999995,-0.16211799999999998,0.4023,0.392694,-0.009606000000000003,2.232510713541977,3.5360621607629508,0.24281667855728653,2.300046039137075,3.7929459483631938,0.19364417459378835
C1=CC(=NC=C1C(F)(F)F)CN,3796375,4.641,4.63,3.7953,4.808923,-0.8456999999999999,0.17892300000000017,0.0059,0.00822,0.00232,3.65888946983548,4.317159538907075,-0.010156388632874196,3.8838630519152004,4.5125303853477,0.02242854982390469
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,19042,4.656,5.147,3.5389,4.734648,-1.1170999999999998,-0.4123520000000003,0.001,0.00011,-0.0008900000000000001,3.472126989273893,4.847322434801462,0.03468012934573878,3.894910626580459,4.912889812689315,0.02091579708988492
C1=CSC2=C1C(C3=C2SC=C3)(F)F,57879127,2.382,3.463,2.0342,3.446267,-0.34780000000000033,-0.016732999999999887,0.4747,0.209516,-0.265184,1.9191412200745503,3.476089645902218,0.3083246104076476,2.1604809998719534,3.6064684422870843,0.22567025960588305
[CH2-]CCCC(=C)[CH2+],53629738,4.207,4.507,4.0108,5.934683,-0.19620000000000015,1.427683,0.0,0.040083,0.040083,3.3383892966149546,4.804069520249043,-0.03439305852727834,3.5541610494638856,4.417062058378606,0.020321794526651636
CC1=CC2=CC3=CC=CC=C3N=C2C=C1,11938,2.548,3.595,1.9434,3.301916,-0.6046,-0.29308400000000034,0.1737,0.04873,-0.12497,1.8557718911281444,3.5440108291099732,0.13064200022501582,2.2890515702936245,3.708137401966667,0.09719506392815869
C1=CN(C(=O)NC1=O)C2C3C(C(O2)CO)OP(=O)(O3)O,439715,3.75,4.839,3.4543,4.706743,-0.2957000000000001,-0.13225700000000007,0.3139,0.000605,-0.313295,3.4516826923180997,4.7356128006883305,0.08952705608311926,3.19909795030472,4.673051393922627,0.15337064248716814
N[NH2+],59943492,5.465,5.467,4.999,5.294781,-0.4660000000000002,-0.17221899999999923,0.0,0.0,0.0,6.023738990027136,6.487150890616813,-0.018103754790084477,4.519295274760571,5.168134562377531,0.022916405803215613
C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=CC=C3,74050,2.895,3.885,2.3861,3.665785,-0.5089000000000001,-0.21921499999999972,1.3813,0.775365,-0.605935,2.3096966663133935,3.6941291891769996,1.1097482820778364,2.552939647247693,3.934146130698295,0.6167466509807988
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)C3=CC=CC=C3,21526,3.989,4.27,3.1663,4.153366,-0.8226999999999998,-0.11663399999999946,0.0093,0.010305,0.0010050000000000007,2.957774568933538,4.049506916078052,0.022532681535168384,3.389878751008043,4.233093784817527,0.024912535641746874
CC1=CN=C(C=C1)C(=O)O,199575,4.231,4.482,3.5708,4.283448,-0.6601999999999997,-0.19855200000000028,0.0075,0.000631,-0.006869,3.430499030587321,4.22606820710212,-0.007193202519298624,3.575015188951374,4.397709116436429,0.02413607688984433
CC1C2=CC=CC=C2C3=C1C(=CC=C3)OC(=O)N,23172485,3.845,4.568,3.0554,4.50951,-0.7896000000000001,-0.05848999999999993,0.0111,0.181627,0.170527,3.092485927539868,4.394342236963563,0.003982421627451447,3.2723146723519725,4.452621154033755,0.025693494528359274
CC1=NC=CC(=C1)[N+](=O)[O-],98849,3.349,3.865,2.752,3.700803,-0.5970000000000004,-0.16419700000000015,0.0013,0.000696,-0.0006039999999999999,2.7543098471340435,3.6398349756304533,-0.07075747963868256,2.901037647572305,3.920804186439328,0.019893596529298712
C=C(C1=CC=CS1)C2=CC=CS2,10397715,3.008,4.372,2.5433,4.146649,-0.4647000000000001,-0.22535099999999986,0.2541,0.13843,-0.11567,2.459077561324431,4.050185173672583,-0.24794004579244922,2.6410100149006848,4.314503701531606,0.13232259089205653
CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,7979,4.418,5.214,3.3875,4.813873,-1.0305,-0.40012700000000034,0.0025,0.000193,-0.002307,3.381905866034284,4.79976015902789,0.00401025717044552,3.7135547872056263,4.965034523537021,0.02156143019792343
OP(=O)(O)OP(=S)(O)O,3080913,4.239,4.264,5.1618,5.480537,0.9228000000000005,1.2165369999999998,0.0409,0.01636,-0.02454,3.768448390732074,4.1168111738190944,-0.044767172370475276,3.573212765080569,4.2177639520456625,0.038557899511202365
C1=CC=C2C(=C1)C3=C(N2)C=C(C=C3)C(F)(F)F,12169809,3.365,3.903,3.1087,3.91152,-0.2563000000000004,0.008519999999999861,0.0739,0.036667,-0.037232999999999995,3.0080625023026957,3.9017098322014583,0.028253303972887764,2.9084126153685257,3.9452964314700143,0.05265874302285598
CC(C)OC(=O)C1=CC=C(C=C1)C(=O)OC(C)C,201631,4.102,4.48,3.2605,4.511418,-0.8415000000000004,0.0314179999999995,0.0377,0.001214,-0.036486,3.192806722266326,4.448756059835016,0.06844437850483251,3.4683366579850583,4.386203284532499,0.037170038035786154
C1=C(NC=N1)F,99297,4.701,5.32,4.3434,5.433394,-0.3575999999999997,0.11339399999999955,0.0024,8.1e-05,-0.002319,4.077927767711729,5.2923977140483665,-0.015397563125761404,3.9287751148337113,5.046550812760085,0.0229873873805051
C1=C(C(=CC(=C1Cl)Br)Cl)O,16022,4.202,4.734,3.4577,4.553928,-0.7443,-0.180072,0.0451,4.5e-05,-0.045055,3.4622252414103376,4.7183787983255945,0.023543593168231222,3.5514880014400245,4.595606708362778,0.039372987166517034
COC1=CC=CC=C1C2=CN=CC=C2,4133297,3.88,4.421,3.292,4.402367,-0.5880000000000001,-0.018633000000000344,0.2177,0.185245,-0.03245500000000001,3.2366054460739577,4.366798573972056,0.256197577695123,3.3064908512732365,4.350343384225331,0.11480920447313057
CC1=CC(=CN=C1)C,11565,4.772,5.271,3.7439,4.904287,-1.0281000000000002,-0.36671299999999984,0.0408,0.004454,-0.036346,3.877972640651733,4.948070828286643,-0.006632294175801391,3.983302548292563,5.009396441720891,0.03804659555650679
CCC1=CNC(=C1)C,521768,4.64,4.968,3.9868,4.58292,-0.6531999999999996,-0.3850800000000003,0.0017,0.002521,0.0008209999999999999,3.917575228023414,4.761633194584492,-0.017527887268155237,3.8827186373787894,4.773577824006635,0.02121709254030289
CN(C)C(=O)OC1=CC2=CC=CC=C2C=C1,230317,3.395,4.184,2.7412,4.296866,-0.6537999999999999,0.11286599999999947,0.0216,0.037618,0.016017999999999998,2.74039234580639,4.086803940940133,0.023258307159665238,2.9361146889297673,4.168516504613759,0.028921715934219532
C1=CC2=C(C(=C1)N)C(=O)NNC2=O,10638,2.585,3.498,2.7313,3.642754,0.1463000000000001,0.14475399999999983,0.2358,0.120869,-0.114931,3.1421037108877465,3.9125895421026815,0.009221552355604012,2.297582688968016,3.617193589130253,0.12153720246948307
C1=CC(=CC=C1C(=O)CCCCl)F,19750,4.003,4.006,3.3202,3.82574,-0.6828000000000003,-0.1802600000000001,0.0002,5.9e-05,-0.000141,3.333000701664899,3.9001222047908657,0.01660392349719582,3.3997416703501346,4.030294584127713,0.019404388088637977
CCC1=CC=C(C=C1)O,31242,4.318,4.78,3.6653,4.937464,-0.6526999999999998,0.15746400000000005,0.0439,0.033071,-0.010828999999999998,3.773764580390257,4.909322788808121,0.04572732807076291,3.6373548546951917,4.627261321926502,0.039380903979786386
CC(=O)NC(CC(=O)N)C(=O)O,99715,5.312,5.821,5.1228,5.576649,-0.18920000000000048,-0.24435099999999998,0.0189,0.003094,-0.015806,4.751598148458975,5.857431515440406,0.00659080073288397,4.397043913239159,5.439391647926389,0.02988565052647761
CC1=NC(=CC=C1)CN,246721,4.744,4.89,3.7993,4.943795,-0.9446999999999997,0.05379500000000004,0.0081,0.004037,-0.004063,3.8532965741104075,4.7277217383943855,0.0017042072891454187,3.964787053956207,4.716745020698864,0.022917794162474157
C1=CC2=C3C(=C1)C=CC3=CC=C2,9161,2.231,2.607,2.1632,3.078737,-0.06780000000000008,0.47173699999999963,0.0077,0.00581,-0.0018900000000000002,1.8114774672739513,2.5973174849123506,0.010488989947111874,2.041515440569208,2.9341063293716907,0.023228760820347517
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,2082,3.6,4.233,3.407,4.332858,-0.19300000000000006,0.09985800000000022,0.2778,0.129411,-0.148389,3.2719863004007195,4.163775994301912,0.15993129202080672,3.090239339270276,4.201542563214627,0.1400566266265918
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,7308,3.825,4.31,3.4043,4.163569,-0.4207000000000001,-0.14643099999999976,0.0796,0.045315,-0.034285,3.4794495499198494,4.384654881303131,0.04494848136539017,3.2541533856286997,4.256789358696931,0.056208243863584105
B(C1=CC=CC=C1)(O)O,66827,4.871,5.002,3.6745,5.189341,-1.1965000000000003,0.18734099999999998,0.0048,0.00301,-0.0017899999999999995,3.7384750113130907,5.151977393953343,-0.04026492782019403,4.055937153739582,4.790593680902482,0.022980912049991482
C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)N,255057,2.622,3.004,2.3153,3.139317,-0.30669999999999975,0.13531700000000013,0.0377,0.0181,-0.019599999999999996,2.29616062235236,3.0870764405712263,-0.0094472282435673,2.346667885248938,3.2522138856613165,0.036081948565708455
